travel_type,rating,label,covid,is_local,aspect_sentiment,topic_2,topic_0,topic_1,topic_3,overall_textblob_polarity
,5.0,Positive,PreCovid,0,"[[room, available, 0], [room, daily, 0], [shower, modern, 1], [room, comfortable, 0], [room, firm, 0], [use, mobile, 1]]",,0.15000000000000002,0.1,,0.3553571428571428
,4.0,Positive,PreCovid,0,"[[size, small, 0]]",,-0.25,,,0.3522435897435898
,4.0,Positive,PreCovid,0,"[[pool, excellent, 2]]",1.0,,,,0.5716666666666667
,5.0,Positive,PreCovid,0,"[[room, friendly, 0], [use, able, 1]]",,0.375,0.5,,0.3739285714285714
,5.0,Positive,PreCovid,0,"[[night, clean, 0]]",,0.3666666666666667,,,0.49583333333333335
,5.0,Positive,PreCovid,0,"[[bed, large, 1], [bed, 'well designed', 1], [pool, excellent, 2]]",1.0,,0.10714285714285714,,0.3644345238095238
,4.0,Positive,PreCovid,0,"[[space, enormous, 1], [space, excess, 1], [night, big, 0], [staff, great, 3], [breakfast, good, 2]]",0.7,0.0,0.0,0.8,0.39999999999999997
,5.0,Positive,PreCovid,0,"[[room, many, 0], [breakfast, great, 2]]",0.8,0.5,,,0.4271230158730159
,4.0,Positive,PreCovid,1,"[[pool, good, 2], [breakfast, fantastic, 2], [floor, full, 1], [bed, great, 1], [breakfast, complimentary, 2]]",0.46666666666666673,,0.575,,0.2671052631578947
,5.0,Positive,PreCovid,0,"[[staff, great, 3], [breakfast, fantastic, 2], [get, local, 0], [get, easy, 0], [breakfast, cheap, 2], [breakfast, great, 2], [breakfast, early, 2], [pool, top, 2]]",0.44000000000000006,0.21666666666666667,,0.8,0.2706349206349206
,5.0,Positive,PreCovid,0,"[[staff, clean, 3]]",,,,0.3666666666666667,0.29523809523809524
,5.0,Positive,PreCovid,0,"[[staff, comfortable, 3], [stay, pleasant, 3]]",,,,0.5666666666666667,0.4691666666666666
,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, 'centrally good', 2], [size, small, 0], [room, bigger, 0], [room, disabled, 0], [room, 'apart disabled', 0], [staff, awesome, 3], [staff, nice, 3]]",0.7,-0.1625,,0.8,0.30625
,4.0,Positive,PreCovid,0,"[[hotel, perfect, 2], [pool, helpful, 2], [pool, 'friendly helpful', 2]]",0.4583333333333333,,,,0.6046296296296296
,3.0,Neutral,PreCovid,0,"[[staff, helpful, 3], [staff, great, 3], [breakfast, helpful, 2], [breakfast, 'particularly helpful', 2], [room, fair, 0], [bed, double, 1]]",0.08333333333333333,0.7,0.0,0.4,0.3034391534391535
,4.0,Positive,PreCovid,0,"[[breakfast, new, 2], [breakfast, 'fairly new', 2], [walk, 'nearby far', 2]]",0.12424242424242422,,,,0.3298863636363637
,5.0,Positive,PreCovid,0,"[[hotel, awesome, 2], [room, fast, 0], [room, easy, 0]]",1.0,0.31666666666666665,,,0.5181372549019608
,5.0,Positive,PreCovid,0,"[[staff, great, 3]]",,,,0.8,0.3369791666666667
,4.0,Positive,PreCovid,0,"[[floor, full, 1], [pool, nice, 2]]",0.6,,0.35,,0.28177536231884054
,4.0,Positive,PreCovid,0,"[[room, absolute, 0], [breakfast, clean, 2]]",0.3666666666666667,0.2,,,-0.08703703703703705
,3.0,Neutral,PreCovid,0,"[[hotel, bad, 2], [hotel, nice, 2], [stay, big, 3], [stay, comfortable, 3], [stay, ample, 3], [stay, short, 3], [time, best, 3], [time, lukewarm, 3]]",-0.04999999999999993,,,0.2333333333333333,0.08333333333333333
,5.0,Positive,PreCovid,0,"[[pool, central, 2], [day, different, 3], [hotel, last, 2], [pool, fabulous, 2], [hotel, low, 2], [hotel, 'ridiculously low', 2], [water, bottled, 1], [water, 'graciously bottled', 1]]",0.08,,0.0,0.0,0.17074829931972788
,4.0,Positive,PreCovid,1,"[[pool, gorgeous, 2], [hotel, 'best feature', 2], [pool, good, 2], [pool, young, 2], [pool, old, 2], [pool, ideal, 2], [pool, next, 2], [room, friendly, 0], [room, highest, 0], [room, 'th highest', 0], [room, opposite, 0], [size, opposite, 0]]",0.5,0.075,,,0.3240196078431372
,5.0,Positive,PreCovid,0,"[[night, great, 0], [staff, friendly, 3], [breakfast, good, 2], [breakfast, 'always good', 2], [breakfast, friendly, 2], [breakfast, helpful, 2], [walk, short, 2], [hotel, delighted, 2], [hotel, 'overall delighted', 2]]",0.4035714285714285,0.8,,0.375,0.47424242424242424
,3.0,Neutral,PreCovid,0,"[[hotel, basic, 2], [breakfast, tidy, 2], [breakfast, nice, 2], [breakfast, big, 2], [pool, local, 2], [room, cold, 0]]",0.24,-0.6,,,0.23750000000000002
,5.0,Positive,PreCovid,0,"[[check, fast, 3], [room, stunning, 0]]",,0.5,,0.2,0.31875
,5.0,Positive,PreCovid,0,"[[breakfast, least, 2], [breakfast, 'less least', 2]]",-0.26666666666666666,,,,0.32351190476190483
,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [breakfast, fine, 2]]",0.6083333333333334,,,,0.5214285714285715
,5.0,Positive,PreCovid,0,"[[staff, fantastic, 3], [staff, friendly, 3], [breakfast, comfortable, 2], [breakfast, 'well comfortable', 2], [breakfast, little, 2], [breakfast, compact, 2], [breakfast, amazing, 2]]",0.24250000000000002,,,0.3875,0.37665873015873014
,4.0,Positive,PreCovid,0,"[[room, great, 0], [staff, clean, 3], [staff, comfortable, 3], [staff, great, 3], [staff, friendly, 3]]",,0.8,,0.4854166666666667,0.4427083333333334
,4.0,Positive,PreCovid,0,"[[breakfast, decent, 2]]",0.16666666666666666,,,,0.22333333333333333
,5.0,Positive,PreCovid,0,"[[room, happy, 0], [area, daily, 1], [day, long, 3], [day, free, 3]]",,0.8,0.0,0.17500000000000002,0.3397186147186148
,5.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, 'really good', 2], [staff, good, 3], [staff, 'really good', 3], [check, helpful, 3], [check, able, 3], [breakfast, good, 2], [stay, short, 3]]",0.6999999999999998,,,0.38,0.26136363636363635
,5.0,Positive,PreCovid,0,"[[breakfast, nice, 2], [area, nice, 1], [room, smart, 0], [food, local, 2]]",0.3,0.21428571428571427,0.6,,0.24994897959183673
,4.0,Positive,PreCovid,0,"[[area, modern, 1]]",,,0.2,,0.475
,5.0,Positive,PreCovid,0,"[[stay, short, 3]]",,,,0.0,0.4444444444444444
,3.0,Neutral,PreCovid,0,"[[hotel, tiny, 2], [hotel, outside, 2], [space, 'completely shielded', 1], [space, narrow, 1], [space, quickly, 1], [space, tiny, 1]]",0.0,,0.05833333333333333,,0.18484126984126986
,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [hotel, little, 2]]",0.30625,,,,0.3801339285714286
,5.0,Positive,PreCovid,0,"[[hotel, comfortable, 2], [hotel, convenient, 2], [room, close, 0], [room, 'conveniently close', 0], [bathroom, 'well designed', 1], [staff, front, 3]]",0.2,0.0,0.0,0.0,0.15128205128205124
,5.0,Positive,PreCovid,0,"[[room, much, 0], [room, 'perhaps pity', 0], [room, worth, 0], [hotel, big, 2]]",0.0,0.13333333333333333,,,0.11875
,5.0,Positive,PreCovid,0,"[[hotel, high, 2], [breakfast, many, 2], [breakfast, great, 2], [food, busy, 2], [food, 'plenty seating', 2], [help, great, 3], [walk, short, 2]]",0.26,,,0.8,0.4117777777777778
,4.0,Positive,PreCovid,0,"[[breakfast, good, 2]]",0.7,,,,0.4035714285714285
,5.0,Positive,PreCovid,0,"[[food, good, 2], [pool, excellent, 2], [hotel, spectacular, 2]]",0.7666666666666666,,,,0.65
,4.0,Positive,PreCovid,0,"[[room, good, 0], [area, large, 1], [room, early, 0], [breakfast, flashy, 2]]",-0.5,0.39999999999999997,0.21428571428571427,,0.1937229437229437
,4.0,Positive,PreCovid,0,"[[staff, convenient, 3], [staff, clean, 3], [breakfast, friendly, 2], [pool, many, 2], [pool, great, 2], [pool, negative, 2], [room, expensive, 0]]",0.34375,-0.5,,0.18333333333333335,0.23002645502645505
,4.0,Positive,PreCovid,0,"[[breakfast, continental, 2]]",0.0,,,,0.4626785714285714
,4.0,Positive,PreCovid,0,"[[stay, great, 3], [water, free, 1], [pool, daily, 2]]",0.0,,0.4,0.8,0.24962121212121216
,5.0,Positive,PreCovid,0,"[[stay, great, 3], [time, first, 3], [room, inclusive, 0], [day, next, 3], [shower, smaller, 1]]",,0.0,0.0,0.35000000000000003,0.3323958333333334
,5.0,Positive,PreCovid,0,"[[water, bottled, 1], [area, able, 1], [area, many, 1]]",,,0.3333333333333333,,0.5149999999999999
,4.0,Positive,PreCovid,0,"[[front, right, 3], [night, noisy, 0], [room, new, 0], [room, 'pretty new', 0], [room, good, 0], [room, simple, 0], [room, firm, 0], [staff, friendly, 3]]",,0.13825757575757577,,0.33035714285714285,0.18266955266955268
,5.0,Positive,PreCovid,0,"[[hotel, great, 2], [room, outstanding, 0], [room, gesture, 0], [room, great, 0]]",0.8,0.43333333333333335,,,0.24027777777777778
,5.0,Positive,PreCovid,0,"[[staff, friendly, 3], [staff, courteous, 3]]",,,,0.4875,0.50625
,4.0,Positive,PreCovid,0,"[[size, good, 0], [size, friendly, 0], [day, clean, 3], [day, 'still clean', 3]]",,0.5375,,0.3666666666666667,0.34270833333333334
,5.0,Positive,PreCovid,0,"[[pool, adequate, 2], [pool, top, 2], [staff, courteous, 3], [staff, friendly, 3]]",0.41666666666666663,,,0.4875,0.5513888888888888
,5.0,Positive,PreCovid,0,"[[staff, excellent, 3], [staff, great, 3], [breakfast, good, 2], [pool, fabulous, 2]]",0.55,,,0.9,0.425
,4.0,Positive,PreCovid,0,"[[hotel, negative, 2]]",-0.3,,,,0.3772486772486772
,4.0,Positive,PreCovid,0,"[[staff, friendly, 3]]",,,,0.375,0.3694444444444445
,3.0,Neutral,PreCovid,0,"[[floor, hard, 1]]",,,-0.2916666666666667,,0.20208333333333334
,4.0,Positive,PreCovid,0,"[[stay, comfortable, 3]]",,,,0.4,0.1875
,5.0,Positive,PreCovid,0,"[[hotel, 'overall thought', 2], [breakfast, free, 2], [breakfast, good, 2], [breakfast, traditional, 2], [hotel, local, 2], [hotel, many, 2]]",0.26666666666666666,,,,0.21277777777777782
,5.0,Positive,PreCovid,0,"[[time, next, 3], [room, helpful, 0], [breakfast, compact, 2], [pool, least, 2], [pool, 'last least', 2]]",-0.15,0.0,,0.0,0.05384615384615386
,4.0,Positive,PreCovid,0,"[[stay, short, 3], [room, quick, 0], [room, easy, 0], [room, free, 0], [room, mobile, 0], [breakfast, top, 2], [breakfast, great, 2]]",0.65,0.29166666666666663,,0.0,0.3670833333333333
,5.0,Positive,PreCovid,0,"[[room, clean, 0], [room, lovely, 0], [room, small, 0], [area, hot, 1], [room, nice, 0], [room, little, 0], [pool, wonderful, 2], [pool, sparkly, 2], [pool, clean, 2], [pool, plenty, 2]]",0.3416666666666667,0.20583333333333337,0.25,,0.14655797101449278
,5.0,Positive,PreCovid,0,"[[hotel, convenient, 2], [hotel, nice, 2], [pool, complimentary, 2], [size, good, 0], [size, 'pretty good', 0], [water, general, 1], [water, complimentary, 1]]",0.3,0.5874999999999999,0.175,,0.32843137254901966
,4.0,Positive,PreCovid,0,"[[walk, short, 2], [pool, top, 2]]",0.25,,,,0.4625
,4.0,Positive,PreCovid,0,"[[hotel, 'conveniently situated', 2], [breakfast, 'conveniently situated', 2]]",0.0,,,,0.16666666666666666
,4.0,Positive,PreCovid,0,"[[hotel, comfortable, 2], [hotel, convenient, 2], [hotel, great, 2], [water, next, 1]]",0.4000000000000001,,0.0,,0.13555555555555557
,5.0,Positive,PreCovid,0,"[[staff, friendly, 3], [staff, professional, 3], [pool, unique, 2]]",0.375,,,0.2375,0.4454545454545454
,3.0,Neutral,PreCovid,0,"[[breakfast, modern, 2], [breakfast, modern, 2], [breakfast, clean, 2], [room, good, 0], [room, good, 0], [pool, small, 2]]",0.12916666666666668,0.7,,,0.38166666666666665
,5.0,Positive,PreCovid,0,"[[time, amazing, 3], [size, modern, 0], [size, decent, 0]]",,0.18333333333333335,,0.6000000000000001,0.501388888888889
,5.0,Positive,PreCovid,0,"[[breakfast, good, 2], [staff, clean, 3], [pool, front, 2]]",0.35,,,0.3666666666666667,0.6857142857142857
,4.0,Positive,PreCovid,0,"[[bed, double, 1], [breakfast, clean, 2], [breakfast, free, 2], [breakfast, efficient, 2], [breakfast, small, 2], [breakfast, comfy, 2], [breakfast, small, 2]]",0.04444444444444445,,0.0,,0.2493589743589744
,5.0,Positive,PreCovid,0,"[[bed, awesome, 1], [room, sweet, 0], [breakfast, 'far away', 2], [breakfast, clean, 2], [breakfast, important, 2], [food, many, 2], [food, variant, 2], [food, healthy, 2]]",0.3111111111111111,0.35,1.0,,0.41597222222222224
,5.0,Positive,PreCovid,0,"[[breakfast, free, 2], [stay, brilliant, 3], [stay, overall, 3], [stay, wonderful, 3]]",0.4,,,0.6333333333333333,0.6307692307692309
,3.0,Neutral,PreCovid,1,"[[room, small, 0], [room, clean, 0], [area, convenient, 1]]",,0.05833333333333335,0.0,,0.2138888888888889
,5.0,Positive,PreCovid,0,"[[stay, long, 3], [walk, easy, 2], [breakfast, excellent, 2], [staff, local, 3], [staff, western, 3], [staff, local, 3], [check, easy, 3], [breakfast, clean, 2], [area, clean, 1]]",0.6,,0.3666666666666667,0.07666666666666667,0.3435714285714286
,5.0,Positive,PreCovid,0,"[[room, good, 0], [room, nice, 0], [day, long, 3], [breakfast, nice, 2], [breakfast, attentive, 2], [room, much, 0]]",0.5,0.49999999999999994,,-0.05,0.5375
,4.0,Positive,PreCovid,0,"[[hotel, clean, 2], [hotel, tidy, 2], [check, wrong, 3], [check, 'far wrong', 3], [staff, efficient, 3], [staff, polite, 3], [staff, friendly, 3], [room, spacious, 0], [room, small, 0]]",0.48333333333333334,-0.125,,-0.06499999999999999,0.17944444444444443
,4.0,Positive,PreCovid,0,"[[breakfast, helpful, 2], [well, small, 1]]",0.0,,-0.25,,0.16944444444444443
,4.0,Positive,PreCovid,0,"[[bed, comfy, 1]]",,,0.0,,0.4166666666666667
,4.0,Positive,PreCovid,0,"[[staff, good, 3], [staff, 'cleanliness good', 3], [staff, great, 3], [walk, courteous, 2], [walk, short, 2]]",0.3,,,0.7333333333333334,0.5452380952380952
,4.0,Positive,PreCovid,0,"[[room, clean, 0], [room, modern, 0], [bed, comfy, 1], [pool, lovely, 2], [pool, amazing, 2], [floor, higher, 1], [area, top, 1], [room, additional, 0]]",0.55,0.18888888888888888,0.25,,0.31785714285714295
,5.0,Positive,PreCovid,0,"[[staff, attentive, 3], [area, top, 1], [stay, pleasant, 3]]",,,0.5,0.5666666666666667,0.4564814814814815
,5.0,Positive,PreCovid,0,"[[room, prior, 0]]",,0.0,,,0.225
,3.0,Neutral,PreCovid,0,"[[hotel, practical, 2]]",0.0,,,,0.26249999999999996
solo,4.0,Positive,PreCovid,0,"[[staff, helpful, 3], [breakfast, great, 2], [day, different, 3], [day, 'slightly different', 3], [breakfast, good, 2], [night, entire, 0], [area, outdoor, 1], [staff, adjacent, 3], [day, helpful, 3], [day, 'super helpful', 3], [day, well, 3]]",0.75,0.0,0.0,0.047619047619047616,0.3704931972789116
family,4.0,Positive,PreCovid,0,"[[hotel, 'approximately minute', 2], [day, long, 3], [pool, main, 2], [time, nice, 3], [time, 'really nice', 3], [hotel, express, 2]]",-0.07777777777777779,,,0.3833333333333333,0.2995493197278912
business,5.0,Positive,PreCovid,0,"[[stay, wonderful, 3], [pool, lovely, 2]]",0.5,,,1.0,0.3347222222222222
couple,3.0,Neutral,PreCovid,0,"[[hotel, cheap, 2], [size, basic, 0]]",0.4,0.0,,,0.16684981684981684
couple,5.0,Positive,PreCovid,0,"[[check, right, 3], [room, excellent, 0], [area, efficient, 1], [stay, wonderful, 3]]",,1.0,0.0,0.6428571428571428,0.4154047619047619
couple,4.0,Positive,PreCovid,0,"[[staff, small, 3], [staff, clean, 3], [breakfast, friendly, 2], [breakfast, helpful, 2], [hotel, front, 2], [hotel, 'easily front', 2]]",0.20208333333333334,,,0.05833333333333335,0.3310606060606061
couple,5.0,Positive,PreCovid,0,"[[area, best, 1], [area, great, 1], [pool, best, 2], [breakfast, fantastic, 2], [breakfast, nice, 2], [breakfast, quiet, 2], [room, good, 0], [room, little, 0], [room, negative, 0], [room, tiny, 0], [walk, little, 2], [day, final, 3], [clean, good, 2], [clean, beautiful, 2]]",0.4220238095238095,0.05312499999999999,0.9,0.0,0.3238541666666666
business,4.0,Positive,PreCovid,0,"[[time, first, 3], [time, next, 3], [bed, sure, 1], [bed, basic, 1], [bathroom, tore, 1], [bathroom, 'easily tore', 1], [day, second, 3], [water, bottled, 1], [area, available, 1], [hotel, front, 2], [area, enough, 1], [area, 'barely enough', 1], [area, quick, 1]]",0.0,,0.1851851851851852,0.08333333333333333,0.18315476190476188
friends,5.0,Positive,PreCovid,0,"[[pool, much, 2]]",0.2,,,,0.10456349206349204
friends,5.0,Positive,PreCovid,0,"[[staff, fair, 3], [breakfast, friendly, 2], [hotel, unique, 2], [hotel, large, 2], [hotel, great, 2]]",0.44107142857142856,,,0.7,0.48123249299719895
couple,4.0,Positive,PreCovid,0,"[[day, full, 3]]",,,,0.35,0.39999999999999997
couple,5.0,Positive,PreCovid,0,"[[hotel, beautiful, 2], [staff, beautiful, 3], [staff, 'surprisingly beautiful', 3], [staff, top, 3], [staff, friendly, 3], [pool, nice, 2]]",0.725,,,0.64375,0.4821428571428572
couple,4.0,Positive,PreCovid,0,"[[staff, manageable, 3], [pool, great, 2], [room, open, 0], [hotel, great, 2]]",0.8,0.0,,0.0,0.41684782608695653
solo,4.0,Positive,PreCovid,0,"[[hotel, nice, 2], [hotel, quiet, 2], [room, quiet, 0], [room, 'relatively quiet', 0], [hotel, good, 2], [hotel, 'generally good', 2], [hotel, helpful, 2], [hotel, extraordinary, 2], [hotel, overall, 2], [hotel, good, 2]]",0.37916666666666665,0.0,,,0.2993939393939394
couple,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, 'surprisingly good', 2], [hotel, hard, 2], [shower, good, 1], [staff, safe, 3], [staff, friendly, 3], [staff, helpful, 3], [staff, good, 3], [staff, friendly, 3], [breakfast, good, 2], [breakfast, free, 2], [hotel, top, 2], [hotel, new, 2]]",0.40638528138528135,,0.7,0.39,0.4384848484848485
couple,5.0,Positive,PreCovid,0,"[[room, key, 0], [room, small, 0], [breakfast, 'also away', 2]]",0.0,-0.125,,,0.30625
couple,2.0,Negative,PreCovid,0,"[[time, second, 3], [bed, double, 1], [space, 'less squared', 1], [get, expensive, 0], [get, 'compact expensive', 0]]",,-0.5,-0.08333333333333333,0.0,0.09615384615384616
couple,5.0,Positive,PreCovid,0,"[[staff, back, 3], [staff, exceptional, 3], [staff, front, 3], [size, good, 0], [shower, good, 1], [pool, warm, 2], [pool, clean, 2], [size, good, 0], [food, good, 2]]",0.5555555555555555,0.7,0.7,0.2222222222222222,0.5095238095238096
couple,5.0,Positive,PreCovid,0,"[[pool, wonderful, 2], [floor, top, 1], [stay, good, 3]]",1.0,,0.5,0.7,0.6090909090909091
couple,5.0,Positive,PreCovid,0,"[[area, convenient, 1], [area, 'reasonably priced', 1], [room, small, 0], [bed, clean, 1], [bathroom, comfortable, 1], [area, 'particularly ladies', 1], [area, outdoor, 1]]",,-0.25,0.18888888888888888,,0.27757936507936504
family,4.0,Positive,PreCovid,0,"[[breakfast, free, 2], [breakfast, 'well free', 2], [breakfast, excellent, 2], [pool, limited, 2]]",0.43214285714285716,,,,0.39508928571428564
couple,4.0,Positive,PreCovid,0,"[[bed, good, 1], [bed, small, 1], [bed, modern, 1], [bed, nice, 1], [bed, comfortable, 1], [shower, good, 1], [hotel, free, 2], [pool, fabulous, 2], [breakfast, hot, 2], [staff, good, 3], [staff, plenty, 3]]",0.35000000000000003,,0.3916666666666666,0.35,0.42812500000000003
business,5.0,Positive,PreCovid,0,"[[bed, great, 1], [shower, safe, 1], [staff, cold, 3], [staff, western, 3], [hotel, front, 2]]",0.0,,0.65,-0.3,0.32787037037037037
couple,4.0,Positive,PreCovid,1,"[[room, fantastic, 0], [room, good, 0]]",,0.55,,,0.35
couple,5.0,Positive,PreCovid,0,"[[staff, comfortable, 3]]",,,,0.4,0.366875
couple,4.0,Positive,PreCovid,0,"[[stay, lovely, 3], [room, varied, 0], [day, long, 3], [stay, pleasant, 3]]",,0.0,,0.39444444444444443,0.45482093663911843
couple,5.0,Positive,PreCovid,0,"[[staff, small, 3], [room, little, 0], [room, good, 0], [room, timely, 0], [pool, great, 2], [pool, minor, 2]]",0.375,0.1708333333333333,,-0.25,0.27019230769230773
couple,5.0,Positive,PreCovid,0,"[[room, nice, 0], [room, lovely, 0], [room, clean, 0], [room, modern, 0], [room, stylish, 0], [water, bottled, 1], [use, great, 1], [hotel, great, 2]]",0.8,0.4333333333333334,0.4,,0.48715277777777777
couple,5.0,Positive,PreCovid,0,"[[time, wonderful, 3], [hotel, great, 2], [staff, comfortable, 3], [staff, affordable, 3], [hotel, helpful, 2], [hotel, several, 2], [hotel, disappointed, 2]]",0.012500000000000011,,,0.4666666666666666,0.4235714285714286
couple,5.0,Positive,PreCovid,0,"[[breakfast, courteous, 2], [room, good, 0], [walk, short, 2]]",0.3,0.7,,,0.44285714285714284
couple,5.0,Positive,PreCovid,0,"[[pool, nice, 2], [water, free, 1], [shower, comfortable, 1], [stay, great, 3]]",0.6,,0.4,0.8,0.40972222222222215
solo,5.0,Positive,PreCovid,0,"[[stay, short, 3], [time, much, 3], [bathroom, 'mostly bed', 1], [room, great, 0], [room, main, 0], [room, handy, 0], [day, amazing, 3], [day, great, 3], [day, cool, 3], [day, busy, 3]]",,0.5222222222222223,0.5,0.34166666666666673,0.45145833333333335
family,4.0,Positive,PreCovid,0,"[[hotel, great, 2], [hotel, nice, 2], [time, much, 3], [hotel, great, 2]]",0.7333333333333334,,,0.2,0.3779220779220779
couple,4.0,Positive,PreCovid,0,"[[size, good, 0], [pool, great, 2], [breakfast, lovely, 2], [staff, chaotic, 3]]",0.65,0.7,,0.0,0.41071428571428575
friends,4.0,Positive,PreCovid,0,"[[pool, nice, 2]]",0.6,,,,0.48888888888888893
family,4.0,Positive,PreCovid,0,"[[hotel, connected, 2], [hotel, 'well connected', 2], [breakfast, basic, 2]]",0.0,,,,0.49499999999999994
couple,5.0,Positive,PreCovid,0,"[[staff, quick, 3], [room, small, 0], [room, 'quite small', 0], [area, lively, 1]]",,-0.25,0.13636363636363635,0.3333333333333333,0.3515151515151516
couple,5.0,Positive,PreCovid,0,"[[staff, helpful, 3]]",,,,0.0,0.7250000000000001
business,4.0,Positive,PreCovid,0,"[[room, great, 0], [size, good, 0], [breakfast, great, 2]]",0.8,0.75,,,0.74
couple,5.0,Positive,PreCovid,0,"[[pool, amazing, 2], [pool, friendly, 2], [area, great, 1]]",0.48750000000000004,,0.8,,0.2831632653061225
couple,5.0,Positive,PreCovid,0,"[[time, much, 3], [water, bottled, 1], [room, mobile, 0]]",,0.0,0.0,0.2,0.3397435897435897
couple,5.0,Positive,PreCovid,0,"[[pool, comfortable, 2], [staff, beautiful, 3]]",0.4,,,0.85,0.5429292929292929
family,5.0,Positive,PreCovid,0,"[[room, quick, 0], [staff, helpful, 3], [staff, front, 3], [breakfast, decent, 2], [pool, express, 2]]",0.08333333333333333,0.3333333333333333,,0.0,0.42666666666666664
business,5.0,Positive,PreCovid,0,"[[breakfast, good, 2], [breakfast, excellent, 2]]",0.85,,,,0.6611111111111111
family,4.0,Positive,PreCovid,0,"[[bed, modern, 1], [bed, comfortable, 1], [water, complimentary, 1], [water, bottled, 1], [stay, top, 3], [stay, pleasant, 3]]",,,0.22500000000000003,0.6166666666666667,0.4555555555555555
couple,5.0,Positive,PreCovid,0,"[[stay, exceptional, 3], [breakfast, good, 2], [staff, 'fully booked', 3], [pool, top, 2], [hotel, good, 2], [day, hot, 3], [day, hot, 3]]",0.6333333333333333,,,0.29166666666666663,0.4094104308390023
couple,4.0,Positive,PreCovid,0,"[[area, good, 1], [time, mobile, 3], [breakfast, super, 2]]",0.3333333333333333,,0.7,0.0,0.25
couple,5.0,Positive,PreCovid,0,"[[hotel, clean, 2], [hotel, 'bright clean', 2], [hotel, little, 2], [hotel, small, 2], [pool, free, 2], [night, beautiful, 0]]",0.17250000000000004,0.85,,,0.33899410774410765
solo,4.0,Positive,PreCovid,0,"[[staff, easy, 3], [hotel, friendly, 2], [hotel, express, 2], [night, longer, 0], [hotel, modern, 2], [hotel, clean, 2]]",0.23541666666666666,0.0,,0.43333333333333335,0.220799512987013
friends,5.0,Positive,PreCovid,0,"[[check, amazing, 3], [hotel, key, 2], [area, wonderful, 1], [breakfast, large, 2], [time, next, 3]]",0.10714285714285714,,1.0,0.30000000000000004,0.5414285714285715
family,5.0,Positive,PreCovid,0,"[[time, first, 3], [staff, great, 3], [stay, pleasurable, 3], [room, huge, 0], [pool, bright, 2], [pool, ideal, 2], [walk, short, 2]]",0.5333333333333333,0.4000000000000001,,0.35000000000000003,0.5564102564102563
business,4.0,Positive,PreCovid,0,"[[hotel, good, 2], [hotel, convenient, 2]]",0.35,,,,0.39030303030303026
family,2.0,Negative,PreCovid,0,"[[room, clean, 0], [room, 'well clean', 0]]",,0.3666666666666667,,,0.22166666666666668
couple,4.0,Positive,PreCovid,0,"[[hotel, new, 2], [hotel, 'fairly new', 2], [staff, great, 3], [walk, short, 2], [check, smooth, 3], [check, big, 3], [check, warm, 3], [check, professional, 3], [room, great, 0], [bathroom, perfect, 1], [bathroom, fresh, 1], [bathroom, bedding, 1], [bathroom, daily, 1], [water, hot, 1], [pool, internal, 2], [pool, external, 2], [pool, bliss, 2], [pool, good, 2], [breakfast, open, 2], [breakfast, plenty, 2], [breakfast, 'generally plenty', 2], [staff, copious, 3], [room, vacate, 0]]",0.10227272727272727,0.4,0.31,0.3166666666666667,0.33390508862206986
couple,4.0,Positive,PreCovid,0,"[[room, great, 0], [room, excellent, 0], [staff, uncomfortable, 3], [staff, 'hard uncomfortable', 3]]",,0.9,,-0.4479166666666667,0.13541666666666666
business,4.0,Positive,PreCovid,0,"[[walk, short, 2], [pool, comfortable, 2], [time, small, 3], [hotel, tidy, 2]]",0.3333333333333333,,,-0.25,0.29102564102564105
solo,5.0,Positive,PreCovid,0,"[[staff, beautiful, 3], [staff, great, 3], [room, nice, 0], [room, helpful, 0], [room, attractive, 0], [pool, great, 2]]",0.8,0.4666666666666666,,0.825,0.6916666666666668
business,5.0,Positive,PreCovid,0,"[[hotel, clean, 2], [staff, 'well positioned', 3], [breakfast, excellent, 2], [room, quiet, 0]]",0.6833333333333333,0.0,,0.0,0.4305555555555556
couple,5.0,Positive,PreCovid,0,"[[stay, great, 3], [walk, short, 2], [breakfast, clean, 2], [breakfast, modern, 2]]",0.18888888888888888,,,0.8,0.36150252525252524
couple,5.0,Positive,PreCovid,0,"[[stay, memorable, 3], [stay, short, 3], [night, late, 0], [day, next, 3], [room, generous, 0], [night, late, 0]]",,-0.19999999999999998,,0.16666666666666666,0.08412698412698412
business,4.0,Positive,PreCovid,0,"[[room, next, 0], [time, close, 3], [floor, high, 1]]",,0.0,0.16,0.0,0.1647936507936508
family,5.0,Positive,PreCovid,0,"[[walk, short, 2], [walk, 'also short', 2], [pool, friendly, 2], [floor, high, 1], [walk, expensive, 2], [walk, 'little expensive', 2], [walk, short, 2], [area, 'ever stayed', 1], [area, nice, 1], [area, secure, 1]]",-0.078125,,0.29000000000000004,,0.2559469696969697
