date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: August 2017,ysk_29,My new favorite place!!,Location! Location! Location! My 1st visit was in July 2017 and I chose this hotel for my 2nd trip to Singapore. Fell in love with the hotel. Love the room decor especially the dream catcher. Will definitely come back again!!,,,3 ,,4.0,
Date of stay: August 2017,DrFoodTravel,Very Tiny Rooms,"Cons: Extremely tiny rooms No Hot water kettle in rooms Very less choice of food for breakfast for everyone especially for vegetarians No proper signage outside. So, everytime we were to be picked up, the drivers would be confused on where to come. No hair dryer in the room Pros: Appealing chic/hipster decor in rooms Staff are very very friendly and helpful",,"Mumbai, India",118 ,26 ,3.0,
Date of stay: August 2017,Mitsuyo B,Recommend,"It was very comfortable to use for the first time this time. Bed is comfortable, there is also a feeling of cleanliness, and the interior of the hotel is fairly fashionable because it is awesome among others. Also, the bar restaurant and Burger Cafe were next to the first floor, and the taste was delicious so it became a repeater. Access is also near from Bugis station, I'd like to use it again in a convenient location to go to various places. It was truly the best trip.",,"Osaka, Japan",34 ,,5.0,
Date of stay: August 2017,@ Leann53,My Singapore Food Trip,"I always plan a visit to Singapore to see good friends and of course to eat. The area of choice to stay for me is always at the BUGIS Junction area. The hotel of my choice since l'm on my own is Hotel G formerly Hotel BIG. Very clean, warm staff, complete amenities for me, comfortable bed with linen to my liking! Looking forward to my next visit!",,,8 ,6 ,5.0,
Date of stay: August 2017,Hanny P,Small room,"It was a very good experience staying at this hotel. The only problem was size of the room, it was more suitable for solo traveler. Will be back here for future visits because the location is excellent. ",,,1 ,,4.0,
Date of stay: August 2017,srchu,Nice hotel in Singapore.,"The hotel is pretty stylish! The location is very nice, which is close to my conference exhibition and bus stops or subway stations to most of the touristic spots. The breakfast and the bar are both awesome! The room is really clean and the wifi works really well.  However, there are two flaws. One is that there is no doorsill for bathroom, after the shower, the water would leak a little, but it is not a big problem. The other is about sound insulation. The sound of door closing and the sound from the ceiling which might be caused by the people living upstairs are a little bit clear. After all, the experience was really nice. I will also stay here next time I go to Singapore.  ",,,1 ,1 ,4.0,
Date of stay: August 2017,Irsyad Z,Don't judge a hotel by it's room,"You can't compare the rates with the rooms, because this is Singapore. My first trip to Singapore and had a warm welcome ,tidy Rooms, free WiFi and drink water by G Hotel. Near to MRT Station (Rochor and Bencoolen).",,"Jakarta, Indonesia",111 ,9 ,5.0,
Date of stay: August 2017,Chloe T,Room is small but location is good,"Room is kinda small but location is good and convenient. Parking is SGD2/hour or SGD15/24hours. Overall experience was good. Hotel official website is promoting ""Best rate guaranteed"". However, room rate offered by Agoda was even cheaper. Contacted hotel to enquire about the best rate but the room rate counter offered by the hotel was still more expensive than the rate I've found from Agoda. Hotel provided a mobile phone to be brought out during the hotel stay period with free data and local call.",,Kuala Lumpur,2 ,,4.0,
Date of stay: August 2017,Patrick H,Small by cozy Hotel,"Nice deco, cozy, clean but tiny hotel room.   The room I booked cost around SGD 100 which pretty worth the value.  Overall have a pleasant stay here.  Breakfast pretty decent but really like the design if the restaurant.  ",,"Kuala Lumpur, Malaysia",2 ,,4.0,
Date of stay: August 2017,cof001,I had a great time in Singapore by staying an excellent hotel!,"I was almost totally satisfied at Hotel G Singapore other than plugs. The staff explained plugs of the hotel have international design so that Japanese plugs are available. However, I couldn't connect all of Japanese plugs to the plug facilities.   However, in total, I had great experiences in Singapore with Hotel G Singapore. Thank you!",,"Tokyo, Japan",1 ,,5.0,
Date of stay: August 2017,Ashley N,My favourite hotel so far,"The room was comfortable and clean. Location is awesome, few minutes walk to bugis street, bugis junction, and MRT stations. Staffs are really helpful and friendly. Will definitely go for this hotel when I return!  Cons: my friend actually booked this hotel for me and updated my name but it doesn't seem to show in the system, not sure why.. but everything went well after showing the booking confirmation. ",,,1 ,,5.0,
Date of stay: August 2017,Saroj P,Three nights to visit Singapore,"We have good experiences in Singapore for the first time of us. G-Hotel is very night accommodation and very closed to the city center (shopping mall, MRT station). Finally, i'm very satisfy to stay to G-Hotel during our trip, especially breakfast and dinner times at the first floor place.  ",,"Bangkok, Thailand",1 ,,4.0,
Date of stay: August 2017,Wei Yang L,"Good location, Smart service, Clean room","As titled. But add on, no fridge. With security safe. All else are okay.   Location is at edge of the old civic area but now the art and literary district. Close to books, cafe, ethnic temples, modern shopping malls. Eager to please staff. Well decorated room with cosy lighting.",,Singapore,1 ,,4.0,
Date of stay: August 2017,441penny,Great location and breakfast,Breakfast has very good spread and good quality. Location is superb. Service is very good at breakfast. Hotel lobby is a bit confusing for taxi driver. Is it possible to consider renovating to have option of  2 single beds in some rooms. ,,"Kuala Lumpur, Malaysia",1 ,,4.0,
Date of stay: August 2017,Rommel M,Will Come Back,I so enjoyed staying in the hotel. I wanted to leave to sleep the whole day as the bed was so soft and comfortable. One thing I really liked and was unique was the interior of the room. I would love to come back the next time I am in Singapore.,,Manila,3 ,,4.0,
Date of stay: August 2017,202anastasiad,staying in the city,"Best choice to explore the city of Singapore, to walk around and to have quiet rest at night time. Well designed space with atmosphere - you'll love that cup of coffee with smart book from the library on the ground floor.",,,1 ,,5.0,
Date of stay: August 2017,eelwoeiandyc,Hotel G - Experience,"Farhan indeed made our day, he has been at our service sine the days of BIG Hotel. He has checked me in on many ocassions, and I must say he has good memories of my requests. He has went all the way out to ensure that the replacement blanket was indeed nicely prepared and personally delivered it with a Housekeeping staff. I would like to comment on his service standards. well done!",,,1 ,,5.0,
Date of stay: August 2017,mIrsadiM,Nice place,"Location, price and rooms are awesome. It is near town area i.e. Bugis, just a walk away. Halal food downstairs and easy parking for locals who is her for staycation. Nice decor and rooms and Handy phone is something unique and helpful especially for tourists.",,,1 ,,5.0,
Date of stay: August 2017,Wee Peng L,Hotel with nice design,Room ID was impressive and it has everything inside that space. You don't have to walk far from each space. Drawback is the room is really a confined space that my ear is not comfortable with that. And the car parking is chargeable at SGD 15/night. I got served by a male staff and the face is like i'm owing him 1mil and still need to serve me. Others staff was great with smile and greetings.,,"Kuala Lumpur, Malaysia",1 ,,3.0,
Date of stay: August 2017,Jacqueline Q,Fabulous hotel,"Stayed 5 nights - staff super helpful and friendly - breakfast food delicious and plentiful, great range of hot and cold foods- omelettes made to order. Great location, central but quiet. Ginette bar and restaurant downstairs was lovely.  We Will return again. Perfect for our needs.  Room small but clean, neat, and well presented.  ",,"Emerald, Queensland, Australia",73 ,13 ,5.0,
Date of stay: August 2017,rayvern616,Decent room with good service,"Room is compact and nice for the price range but room amenities is lacking such as fridge. Lights are damaged. Room wall is quite thin that we were disturbed by guest in the corridor ar night, even though i had asked for quiet room. Staff were friendly and nice. ",,,1 ,,4.0,
Date of stay: July 2017,727kentos,トータルとしてVery Good,"The room is small, but, only as for staying, needs no problem. It is convenient to go to wherever! The room is very clean, too! It was hard to know an entrance. When there is the staff who can do Japanese at the time of check-in, is great; is saved.",,,1 ,,4.0,
Date of stay: August 2017,wingyin2017,A stylish place to stay,The interior design of each room is special. The rooms are cosy and very clean. It is located in a busy area but u can have really good quality sleeps without being disturbed by sounds on the roads. It will become even more convenient because of the new MRT station Bencoolen opening soon,,,1 ,,4.0,
Date of stay: July 2017,shwuingl,clean & modern,"actually this is a modern style hotel,room is clean. Only the shower space very easy get wet after you make a shower.  Better make a bit height step between the shower space and toilet.   Also the direction to the hotel better describe more easy to reach the hotel.  I been get lost when the day I arrived.  I following the instruction from your hotel web site but its really make me confuse.  I suggest exit from the Bugis station No.B will be more easy to find your hotel.",,,1 ,,3.0,
Date of stay: August 2017,Harindra H,Great hotel..,"Great hotel.. Close to mrt and shopping malls.. Lot of places to get food if you're dining outside.. hotel restaurant was also really good.. room was a bit small but they have though about everything.. Clean rooms, friendly staff..  ",,"Colombo, Sri Lanka",1 ,,5.0,
Date of stay: July 2017,Olsenaw,"Great location, small rooms","Our stay at the Hotel G in Singapore was tip-top! The hotel is modern and hip, the breakfast buffet vast and delicious. The hotel is located on Middle Road, which is quite central and close to subway stations.   Highlight: the hotel offers you a mobile phone that you can take out, make free calls, send free messages and surf the internet - for free of course.   Lowlight: yes, the rooms was quite small for the two of us (we stayed at the smaller room). We’ve already read it in reviews before we made the reservation, so we knew what was coming. Just be aware, that if you‘re travelling as a couple with two suitcases, it might get a bit cramped.   All in all, it was worth the money! ",,,84 ,39 ,4.0,
Date of stay: August 2017,pongrapeek,Good location and overall service,"The location is good, short walk to 2 MRT stations plus one more in the near future. The room is clean and filled with required stuffs. Water filling and ice station on each floor is the plus. Staffs are friendly and helpful. The room and the public area is small and they managed the entire space to be most profitable, filled with bar and restaurant. The check-in counter is on the 2nd floor where guests need to take stairs. This will be a trouble to those who have large baggage.",,,1 ,,4.0,
Date of stay: August 2017,Jendral S,G Hotel,"I've been stayin here multiple times & i've no issue at all! From the day it's called BIG then it's renovation period (i stayed durin reno too!) mgmt changed, renamed G hotel but service was never compromised! Great location! Room was always clean & comfortable! Easy access to shopping malls & foodies. It's even great when staffs remembers u!   Will definitely stay again! 👍👍👍",,"Singapore, Singapore",4 ,8 ,5.0,
Date of stay: August 2017,mariosa898,An excellent choice,"It was an excellent choice, the location was great, just 20' walking downtown, the shell phone idea was brilliant especially for non Asian customers. Great breakfast, clean but quiet small room. Excellent wifi reception in all places ",,,1 ,,5.0,
Date of stay: August 2017,Robert S,Really clean but absurdly small rooms,"Great location, nice restaurant, clean but rooms so small and devoid of facilities that it would be best for single, very small people. Otherwise, everything was attractive and the staff courteous. They should mention in the ads that this hotel targets exceedingly diminutive guests.",,,1 ,,3.0,
Date of stay: August 2017,Elexcheong,Good for one day stay,The design of the hotel was really nice. But there's no Swimming pool which is a bummer. And the room was rather small without any closet space.  The restaurant has a Nice looking Bar and serves relatively good breakfast. ,,,1 ,,4.0,
Date of stay: August 2017,569eric,Nice Deco,The decoration for the room are special even through the room a bit small but it is comfort to stay. There have a water dispenser nearby the room but the hot water are not so hot. Just couple of minuts it became cold water.,,Kuala Lumpur,2 ,,4.0,
Date of stay: August 2017,SO_5891,Very nice staff but room layout is a little unusual,"Singapore was our last stop after travelling for 40 days. Hotel G was in a really handy location and the Bugis train station was a 10 minute walk. The staff were very helpful and pleasant and our sink was fixed very promptly ( it wasn't draining properly). Our shuttle was super easy to book back to the airport, water was supplied and a water refill/hot water station was on each floor.   Unusually, the bathroom was frosted glass, so turning the light on at night lit up the whole room. Not great if your other half is trying to sleep. Also, you had to hold your mouth a special way if you wanted the bathroom slider door to stay shut. Lastly, the basin was on the outside of the bathroom- so that was a bit annoying when you wanted to wash your hands in the middle of the night.  The",,"Wellington, New Zealand",126 ,45 ,4.0,
Date of stay: August 2017,callumm644,"Great location, small rooms","Singapore is one of those places where there's so much to do til late in the night that you don't really spend much time in your hotel. Hotel G accommodates this very well with its great location within walking distance of three mrt stations, and a 24 hour front desk with very friendly and helpful staff. The free cell phone to use is so helpful whilst out and about.  The room we had was definitely on the smaller side, with the handbasin outside of the bathroom which was odd. They also played loud elevator music through the night in the corridors but turned it off during the day again - very strange and somewhat annoying, but not a deal breaker.  Overall we were very happy with our stay - a couple of odd quirks but still a very nice place in a top location. We'd stay here again.",,"Wellington, New Zealand",88 ,80 ,4.0,
Date of stay: August 2017,susantO1288TO,A few days in Singapore,"Hotel G, great location, friendly helpful staff, a great bar with excellent wines and food. Handy mobile phone provided with free internet use, handy for exploring the city. The only down side was the bed and access from just one side. ",,"Perth, Australia",2 ,,4.0,
Date of stay: August 2017,weechengc,Nice and Cosy,"The place is nice and cosy. Had a wonderful night. The whole experience was excellent. The room is good, had a free upgrade to a better room. Went to the room, like everything about it. Most of all, a free phone to use for us to move around Singapore. Great for overseas travellers to try this experience.",,,1 ,,5.0,
Date of stay: August 2017,MsQAini,9.5/10,Hotel G is amazing. 9.5/10 Just that I wish there's a mini fridge in the room. Lucky that the ice were just right infront of my room. Haha. Love the decoration of the room as well. Would definitely come again!,,,1 ,,4.0,
Date of stay: August 2017,Jan M,Pleasant stay in Hotel G Singapur,We had a pleasant stay in the hotel G SIngapur. The room was good. We enjoyed the breakfast and also the restaurants of the hotel. The staff was rally friendly and always helpful and could help us with all our requests.,,Mannheim,1 ,,5.0,
Date of stay: August 2017,vincentcwk90,Good hotel with a reasonable price,"The hotel is located very conveniently around the MRT services and there are many foods/malls around . The room is a little small but everything is well equipped and maintained. For the price you get for this hotel, I must say it is really worth it.",,"Penang Island, Malaysia",4 ,,5.0,
Date of stay: August 2017,Michael M,Lacking attention to detail,"Several problems.  The ice machine on floor 15 worked exactly once during my stay.  It was switched off when I arrived, and I had to raise that with reception; ice was only available after 30 minutes.  Then it broke down again, and for the rest of my stay, I had to go up and down the fire escape to get ice from other floors, since my keycard didn't enable the lifts to take me to floors 14 or 16.  (I had to seek guidance on that, since the sign on the fire escape door said ""One way through door"", which at worst was meaningless and at best suggested that once you had entered the fire escape stairs you wouldn't be able to get back out.)  Having to muck around to get ice is a particular problem at a hotel where there are no fridges in the rooms.  And I would observe in passing that",,"Queanbeyan, New South Wales, Australia",28 ,26 ,2.0,
Date of stay: August 2017,Hamish F,The cutest little room ever,This is a wonderful hotel handy to MRT and local bus services. The rooms are small but so nice and provide a lovely place to rest after a day in the heat. Very much styled like Australia's QT Hotel chain but much cheaper. Great rain shower also. Staff helpful and taxi to airport readily available without delay. Breakfast is reasonably priced but range is very limited so I would question value for money. Bar is very pricey even in Singapore terms. Choice of cheap local eats nearby are excellent. Would happily stay at Hotel G on my next visit to Singapore.,,"Sydney Olympic Park, Australia",106 ,83 ,5.0,
Date of stay: July 2017,Deokhee Y,Nice place to stay,Arranging taxis was a bit of an issue for my party. One staff used the singaporian app for taxi and the driver's license was not displayed in the taxi & the driver was driving dangerously. I asked about it and had explanation that the taxis were too busy and the staff used the the app. The next day another staff called a taxi for us but this time it was a taxi with a higher surcharge. The staff should have explained and asked if we were happy about it.   Other than this the service was just like the one you can expect in most of hotels. ,,London,1 ,,4.0,
Date of stay: August 2017,raprap7,one of the best hotel in singapore!,"i have stayed for 2 nights in this hotel and its almost perfect hotel experience. the location is great, near food, market, malls, bus and train stations. the room is small but with a great style! checking in and out is fast. friendly staffs. free phone to bring when you go out!  the only comment is, they dont really check all the stuff inside the room. like the metis lotion, maybe the last guest who used the room i was in put something dirty and was still in my room. the welcome note in the room was not changed. the note was still for the last guest i think.  i suggest, that they check everything for it will be checked by the guests.",,,1 ,,4.0,
Date of stay: August 2017,manuelaZ2938HZ,Good experience at G!,"Nice place to stay in Singapore! Central located. Nice, small, tidy and cleaned room. Just missing a small fridge and proper coffee machine with pods in the room. Lovely and helpful staff. Fantastic breakfast! ",,,1 ,,4.0,
Date of stay: August 2017,twcs_926,Great experiences in Hotel G Singapore!,"Nice location, close to Rochor MRT station, about 5 mins walk. Very friendly and helpful staffs. Clean and comfortable room. However, the room is a bit small and has no fridge. The bathroom is a bit small as well. ",,,1 ,,5.0,
Date of stay: August 2017,266yeeyinc,Nearly Perfect Hotel ...,"The location of Hotel G is nearly perfect because it's surrounded by numerous shopping mall / restaurant/ convenience store, as long as you willing to talk (2-5min) then you will be able to find a restaurant or shopping mall ! However the room is small but with this price in Singapore I can't complain about it ... I am very happy with my stay and will definitely come back again if I visit Singapore.",,,1 ,,5.0,
Date of stay: August 2017,Prasana88,Comfortable stay,"My travel companion and I were in town for the weekend to catch Cirque du Soleil and Yayoi Kasuma, we choose Hotel G Singapore because it offered good rates for Room+breakfast, which can get very expensive in Singapore. We don't regret our choice as the breakfast was good! There were pancakes, cold cuts, an egg station, and lots of freshly baked pastries.   The check-in and check-out process was smooth, and the staff were always smiling and very helpful. The hotel itself is located close to good food (Artichoke was our favourite) and walking distance to Bugis+, Bugis Junction and Bugis street.   The only downside was that the shower area was rather small, and water would flood the dry side of the bathroom. The bed was a lovely king bed, but getting on and off the bed would be a",,"Kuala Lumpur, Malaysia",4 ,7 ,4.0,
Date of stay: August 2017,Daranee W,First impression,"I have very impress of kind and thougthful service, especially the handy phone. It helped us to experience Singapore more. Your location is perfect business as well as tourist. Your design is giod. We also love you coffee at the breakfast. Keep on good work.",,,2 ,,5.0,
Date of stay: August 2017,zqlu,"Good spot, nice environment, with a fancy pub","Very nice experience in this hotel. Staffs are very very nice. Room is super clean. Plus, it has a very fancy and popular bar at the first floor. People are gathering there very night. Highly recommended if you are a social person.",,,1 ,,5.0,
Date of stay: August 2017,ekachaiy2017,Staying at Hotel G,"Generally, Hotel G is awesome in terms of location, cleanliness, values and service. Staff are friendly and polite to guests. All necessary information was provided at the check-in and when need. I did not use the gym.",,,1 ,,5.0,
Date of stay: July 2017,Diegø G,Excellent stay,Extremely comfortable bed in a very conveniently located hotel. The room has a mobile phone the guest can take during the stay to enjoy free internet everywhere and local calls included! Very good decoration and good bar. The rooms have everything one may need during the stay but they are a little small tough.,,Mannheim,1 ,,5.0,
Date of stay: August 2017,janchloel,I will comeback!,Kudos to your staffs! Very relliable and helpful especially the guy with glasses named Javier. You should keep him becauae he is the best! Always on smile and ready to attend us!  I will definetly comeback in Singapore and check in to your hotel. Keep up the good work!,,"Bacoor, Philippines",1 ,,5.0,
Date of stay: August 2017,myomyintk461,My stay at hotel G,This place is anazing for couple's trip. Their room at small but looks spacious. Good for two people. Their bed is amazing soft like duck feathers. The hotel gives us free hot and cold water including ice maker on every floor how amazing is that.,,,1 ,,5.0,
Date of stay: August 2017,camuche123,Unique hotel in Bugis,"Stayed over the weekend in this very trendy property. Friendly and efficient staff at front desk and restaurants. I tried both outlets including the burger at 25 degres and the chocolate molten cake at Ginett. Room has got a very good flow and functional. By the way there is a dream catcher above your bed, a nice touch.",,"Brussels, Belgium",554 ,396 ,5.0,
Date of stay: July 2017,Scottie T,Very nice room,"I like the room style. The staffs are really friendly and helpful. I would like to recommend my friends. For the hotel's restaurant, the cocktails are not good, a bit too watery, probably need to change the ice quality.",,"Hong Kong, China",1 ,,5.0,
Date of stay: July 2017,valij681,Good,The room was really small - even for a city hotel. The shower curtain was moldy. We had a really nice view out of the hotel room and the distance to the next underground station was only a couple minutes walk away.,,,1 ,,4.0,
Date of stay: August 2017,RendyMaulana,Fixed the lift and sign to enter hotel G,"the lift is very slow, other is oke, and also please put clear SIGN to enter hotel G, because UBER / GRAB cannot find this hotel entry, sometimes they need 20-30 mins only to find, because no qlue for that",,"Surabaya, Indonesia",32 ,8 ,4.0,
Date of stay: July 2017,Chamath Fernando,A best deal in a central location,"The staff above all were extremely friendly and helpful. Although compact the rooms are well equipped and compact with all the amenities you would need. Internet was so reliable and fast. The continental breakfast served had a good range. It was so thoughtful of the hotel to offer a free of charge handy mobile phone with unlimited data and international calls to selected countries. The bar and restaurant on the ground level was fancy yet reasonably priced and attracted quite a crowd too. The place is walking distance to public transport, shopping malls, food courts, convenient stores etc. What more could you expect....",,"Colombo, Sri Lanka",237 ,82 ,5.0,
Date of stay: June 2017,dcel,Great hotel,"Stayed here with family in June for 2 nights.  Very near Bugis Junction.  Modern, funky decor throughout the hotel. The room is tiny (most Singapore hotels are) but it is clean and bed was very comfortable.",,"london, uk",23 ,14 ,4.0,
Date of stay: July 2017,amandasusanb,I enjoyed Hotel G!,"I had a good room with a window! Extremely comfortable very clean bed, plenty of space. Hot water and ice for drinks available all the time. Very friendly staff, very helpful. Breakfast reasonable price and choice. Breakfast system could be improved- not always enough tables and often window tables prepared for lunch at 9.30 -so even fewer available!! Maybe need a few more staff to clear tables at breakfast time- mess spoils experience. This is my only moan- I will stay at hotel G in the future - good situation.",,,1 ,1 ,4.0,
Date of stay: July 2017,Melanie L,Perfect base camp for Singapore exploring,"Rooms are clean, well furnished and with good A/C. Staff are friendly and efficient - no complaints there. Central location - easy access to Orchard Blvd and food hawker areas. Only complaint is that the restaurant/bar is pricey for what you get. Cocktails are average and same with the food. Good bar service staff though.",,Edmonton,3 ,,5.0,
Date of stay: July 2017,chuiyukjadel,nil,"For environmental friendly, no need to deliver everyday new set of shampoo and body wash, only change the towel if being put into a towel basket. Better to have twin beds room for choice. Better to inform guest about need of charge of local call through room telephone. Better to have shield to prevent shower water spreading to the floor near the toilet",,"Hong Kong, China",1 ,,4.0,
Date of stay: July 2017,George E,Comfortable Stay,Good Location. Good Value for Money. Nice Design. Friendly and helpful staff. Very interesting design without exaggerating. A bit difficult to find the entrance if not arriving by Taxi. Frnt Desk speed can be imprved,,,2 ,,4.0,
Date of stay: July 2017,j0hnfung,Clean room in good location., Receiption ares is a bit small that makes the check-in and check-out a bit congested.  T he staff are very helpful and sincere.  Room is clean and modern. Breakfast does not have much choices. There is a good variety of drinks   ,,,1 ,,4.0,
Date of stay: July 2017,daviddbrand,"A cool, funky hotel close to all the action","From the décor to the service, I found my stay at Hotel G Singapore to be a most pleasant and memorable one :) The bar at the base of the hotel was also a nice touch and served as a great meeting place for friends. ",,"Melbourne, Australia",2 ,,5.0,
Date of stay: July 2017,Rui R,Excellent Hotel!,"Is a excellent hotel in everything. The room are not big but they are perfect, the decoration is very good and turns the room in a cosy room. The breakfast is amazing, all good, a lot of things. The staff is very good, every time ready to help. The location is good, very near little India, and with a small trip with taxi is easy to go to all singapore attractions.",,Aveiro,6 ,4 ,5.0,
Date of stay: July 2017,Jeane A,Satisfied customer,"Very good hotel and friendly staff, i really love this hotel because there's a free flow hot and ice water also ice cube ! The room design is so unique, a bit problem with the hot water in bathroom because the water temperature keeps on super hot sometomes eventho we're turn the temperature to normal, but thats oke not a big problem, love the ambience.",,"Jakarta, Indonesia",1 ,,5.0,
Date of stay: July 2017,Giovanni D,Not the best,"4 stars? Maybe not! I think that not deserve 4 stara, this hotel seems 3 stars, for some things maybe also 2, rooms sooo small, staff for the breakfast sad and tired...  And.. Why the restaurant is francois style???? Is terrible! ",,Oggiono (Lc),13 ,2 ,3.0,
Date of stay: July 2017,Aishah2010,Awesome weekend stay!,"Close to everything I need on my business trip. The F&B outlets serve as both meals and entertainment cum meeting venue. There's also a convenience store & local fastfood that open til very late. My room on 15th floor was quiet & undisturbed by sounds of traffic. Extension of my checkout to 1pm was very much appreciated, as I had could rest a bit more until my flight in the evening.",,"Kuala Lumpur, Malaysia",9 ,,4.0,
Date of stay: July 2017,preeyanutk,Good location**,"Good location** **require more information upon check in.  Good but except, No lift at 1st floor. We have to carry the bag by ourself upon C/I. C/O no one bring luggage down for us. **Staff at breakfast was very nice. ",,,1 ,,4.0,
Date of stay: August 2017,The_Coach55,Small Room But Otherwise Good,"Stayed here recently for seven nights. It's located close to the Bugis area of the city at the junction of Middle Road and Bencoolen Street. The nearest MRT station is currently Bras Basah, which is 5-10 minutes away on foot. However, Bencoolen station will be open from October 2017 and that will be a little nearer.  I arrived at the hotel in the small hours and was dismayed at the smallness of the room, given that I was on a ten day trip plus only two clothes hangers were provided.  However, once I'd managed to arrange my belongings, it wasn't too bad. The room was pleasantly cool and the shower good and hot. Beverages were provided, but you need to get hot water from down the corridor in the provided jug.  I didn't use the adjoining Ginnet restaurant for breakfast, but I did",,"Ruislip, United Kingdom",926 ,530 ,4.0,
Date of stay: July 2017,maw106,Check in was very slow but the it's a good place to stay,"The place has the chic and stylish appearance and very easy to look for. The room was clean and bed was nice. I enjoy hot and cold water and ice that hotel supply. Coming to the hotel can be by Bras Basah, it's closer than Bugis the hotel advise.   Check-in was very slow and taking a lot of time though, I was very tired by looking at the staff doing all the check-in process for us. Could be faster!",,,1 ,,3.0,
Date of stay: July 2017,Chengchs,Overall OK,Location quite good.  Not so far away from MRT station.  Hotel lobby located on 2/F.  It might not be convenience for bulk luggage visitors cos visitor need to get up a narrow stair from G/F to 1/F to take lift to 2/F.,,"Hong Kong, China",1 ,1 ,4.0,
Date of stay: July 2017,Lalit C,Will stay again,Nice hotel with friendly staffs. Only 5 mins to orchard road or lityle india by bus. Small restaurant and 7-11 are not far aways the hotel. Hotel is very clean with comfortable bed. Room is not too small. ,,"Bangkok, Thailand",32 ,20 ,5.0,
Date of stay: July 2017,KCfromTokyo,Good to stay for business,It is good location and nice facilities. Room it's self wasn't so big but good enough to stay one person by business. I haven't tried but there was nice bar and hamburger restaurant at ground floor. Maybe I'll use again when I come back.,,,1 ,,4.0,
Date of stay: July 2017,shinoshaus,Couple stay,The stay was alright.. The handy guide phone in the room doesnt work. The lotion was already open wen i wanted to use it that means the cleaning staff did not check n replace a new one. The shower is leaking so its annoying at night. Overall everything is ok. The room is very nice.. ,,Singapore,3 ,,3.0,
Date of stay: July 2017,Yupuchen,Great stay!,"The first room assigned to us is too moldy, but reception arrange another bigger room for us to deliver their apology. The experience of staying here is great, and the facilities in room and public spaces are both pretty and modern! The gym is also cool!",,,1 ,,4.0,
Date of stay: July 2017,17Ducky17,"Really great hotel, great location, good room.","We stayed in this hotel as a couple for two nights in July 2017.  We found this hotel to be fantastic location wise as it was walkable to some attractions but also quite close to an MRT stop which connected two lines. This gets you pretty much anywhere you need to go and is so easy to use. There's also a closer stop currently under construction just down the road.   The room was good and definitely had a lot of character. The shower was great and we had plenty of towels and toiletries. The bed was really comfortable, there was good AC and we had something I've not seen before - a free mobile phone for you to use during your stay. It connected to the internet, you could call mobiles for free and take it out and about with you. We didn't use this but it would be a good addition to",,"Edinburgh, United Kingdom",19 ,50 ,4.0,
Date of stay: July 2017,felics2017,Good hotel recommended,"Facilities: public vending machines for hot, cold potable water and ice cubes / mobile phone called `handy` for free INTERNATIONAL unlimitted calls for some countries (Indonesia is in the list).   Room has no fridge and the sad thing is, I was put in a disabled room -.-"" . The room is big though",,,4 ,,4.0,
Date of stay: July 2017,nicoleyncl,AMAZING 4-DAY STAY AT HOTEL G!!!,It was an amazing 4-day stay at Hotel G! Would definitely come back again and recommend to my family and friends who will be travelling to Singapore in the future! Everything in the room is on point!!!,,"Hong Kong, China",1 ,,5.0,
Date of stay: July 2017,NicholasHoe,Room size too small,"Room too small and unable to move around much. No refrigerator, swimming pool & pipe sound in the middle of the night. Walking distance to MRT a little far and not that convenience. Air-con temp no different when switch from 18-26 degree ",,,1 ,1 ,3.0,
Date of stay: July 2017,xingjiet,Very good,Its location was very great to walking subway or bus station.And I was very happy for the handy phone is very useful for my tourist.I will have it next time and share to my friends. A happy time. 200enough ,,,1 ,,5.0,
Date of stay: July 2017,Bryan L,Overall Review,"The hotel was located at a very strategic location, however the lack of signs made me confused of where the entrance was located. Thought he bar and restaurant at the entrance of Hotel G was amazing and the overall designs of the room was amazing, including the gym as well.",,"Sungai Dua, Malaysia",1 ,,4.0,
Date of stay: July 2017,jinshen55,Tiny Room,"I booked this hotel based on positive reviews which I still believe is the experience of most guests. Location is great with easy access to transport and commercial areas. Hotel seems newly renovated and is clean but be realistic with expectations of space. The small reception lobby is on level 2 and to get out into the street is via the restaurant on level 1. I was not so lucky being given this teeny tiny room with a big column in the middle of the window thus blocking almost half the window. The bed's length is the room's width so so you can only get to the bed on one side and cannot get to the other side. As a person who is almost claustrophobic, the room was too small for me to be able to relax. Please understand my ratings will be based on my personal experience.",,"Hong Kong, China",443 ,67 ,3.0,
Date of stay: July 2017,Kenneth S,Experiences,"Great job hotel G providing us an wonderful experience in Singapore, keep it up and we shall visit you guys again soon. We also wish to seek you guys improve on the cleanliness of the bathroom as we find out there is some hair left over when we first step in. Overall was great.  ",,Penang,1 ,,4.0,
Date of stay: July 2017,Jupiter M,Good and Comfort,"I stay for 7 nights, 10 mins walk from bugis MRT, many shopping center, food court and i can enjoy buffet breakfast but few of choices on hot plates. For the welcome drink if i can enjoy for every day and would be perfect~",,,1 ,,5.0,
Date of stay: July 2017,Annie C,Nice hotel!,Really nice experience at Hotel G Singapore! Room is clean and well-designed with lovely decor. The space in room is quite enough for one person and one luggage. Staffs are friendly while check in and check out. Recommend to everyone!,,"Taipei, Taiwan",1 ,,5.0,
