date_of_stay,traveller_username,review_title,review_text,travel_type,traveller_country_origin,traveller_total_contributions,traveller_total_helpful_contributions,rating1,rating2
Date of stay: March 2009,cebain,Great hotel with easy access to Singapore,"Stayed here for a week in March 2009. From stepping off the plane and entering the reception area we were really impressed. The staff were extremely friendly and helpful on check in.  Had a nice little walk along the outside corridors they have. The room was stunning.  2 huge beds, floor to ceiling windows, huge bathroom with more glass to look through whilst in the shower.  The glass bathroom took a while to get used to, thankfully there was a blind to pull down.  Best shower I have had in any hotel anywhere! The pool area was fantastic for chilling out as long as you don't mind the planes since you are in the middle of the airport complex.  The pool is not heated but the cool water is a blessing in the heat of the day.  Staff were always passing by to ask if we wanted a drink",,Aberdeen,4 ,1 ,5.0,
Date of stay: July 2009,Rover82,Excellent hotel,"If you are an aviation enthusiast you will love this hotel! If you have a runway view room, you can watch countless landings and takeoffs, and its great to see all the Pacific coast arrivals; a United 747 was docked barely 100 yards from our room ! In addition, the hotel is connected to Terminal  and so is an excellent choice for stopovers, the MRT means you can be in downtown Singapore in no time.  We stayed 6 nights in downtown area before staying here the night before our departure; that might be a good way to enjoy this hotel, as you dont have to travel from downtown to catch a flight.",,"Dubai, United Arab Emirates",1238 ,64 ,,5.0
Date of stay: June 2010,Loisl57,great for e airport hotel,"well, airport hotels are not great, but this one is different. The open architecture is very unique, also the court with the pool area is gorgous. Sdaly enough the closed the pool at 9pm, and I arrived to late for a dip. The rooms a huge, and very nicely equipped. The bathroom with the seethrough window to the room is great.",,Sargans,8 ,,5.0,
Date of stay: May 2010,sksManila,convenient transit stop,"Well-located, connected to Changi Terminal 3 and to the Changi MRT station.  Comfortable, well-equipped rooms, sumptuous breakfast buffet.  Ask for an ""inside"" room, even though the rooms looking out on the runway are also quite noise-proof.",,"New Delhi, India",66 ,9 ,,4.0
Date of stay: June 2010,hooob,"Upscale and convenient hotel, but incessant extra charges","This is an upscale hotel right at Changi Airport in Singapore. It is a quick walk to both terminals T2 and T3, and quick access to the MRT train downtown. The connections to the city are decent whether you take the MRT, or the taxi (S$20-30), or wander over to the airport and take the shuttle options there. We did not find it inconvenient to stay here even though all conference/meetings were taking place downtown.  The property is recent and somewhat trendy, but with a very dark look (everything is black or browns.) The room also tries to be ""trendy"" but I found the decor fell a bit flat. But rooms and common areas are nicely appointed and comfortable.  Restaurants/bar inside the hotel were upscale and astoundingly pricey. If cost is an issue, just wander into the airport for",,Toronto,11 ,5 ,3.0,
Date of stay: June 2010,riyazdandawala,Best Hotel if attending Singapore Expo,"One of the best hotel to attend singapore expo, easy & comfartable for flights",,mumbai,2 ,2 ,4.0,
Date of stay: June 2010,jezza888,Impressive overall...but WHY no free WIFI ??,"First time for us staying at Crowne Changi, and we were impressed, even having come from the Four Seasons Orchard. Lemme keep it brief for you readers :  Positives - Great design and layout of rooms. Felt chic and modern - Two big beds in our deluxe double room, simply awesome with two young kids in tow - Easy access to the T3 departure checkin counters. Just call the bell desk and voila, they get your bags and load them up on an airport trolley for you.  - Great beds, so comfy even after staying a few nights at the Four seasons beforehand.    Negatives - What sort of cosmopolitan hotel has no free WIFI in its public spaces these days ??? Ridiculous oversight given the number of transiting guests it has. Nobody is going to pay for multiple days worth of internet if they are only",,"Singapore, Singapore",19 ,47 ,4.0,
Date of stay: May 2010,JLWUK,FANTASTIC AIRPORT HOTEL,"Although this is an airport hotel it certainly didn't feel like it.  It was more in keeping with a 5 star luxury city hotel, with its elegant and sleek furnishings.  We stayed in a club room which opened out onto the beautiful and unusual pool area.  We stayed just one night which seemed far too short and i felt like i had already arrived on my holidays .  The only down side was i think the price is high, but when you arrive you can understand why.",,UK,54 ,69 ,5.0,
Date of stay: June 2010,rothsberg,Great for stopover in Singapore,We stayed one night during a stopover. The rooms were for an airport hotel enormous and the bathroom huge. A very modern hotel with alot of facilities including a big pool. Check in and Check out staff were unfriendly but its a transit hotel so one cannot expect much l suppose. But a friendly welcome does not cost anything. I definately recommend the room and facilities for a short stopover in SIngapore.,,"London, United Kingdom",131 ,146 ,4.0,
Date of stay: September 2009,na_ka_to,"in the airport, stylish and relaxing!","Located right IN Changi airport (one of the best in the world..) you can either stay here overnight to kill time till your next flight or just start your Singapore vacation very relaxed and stylish.  I love the huge stylish, modern yet cozy rooms (ipod docking station!) with the ""open"" bathrooms and a perfect view on the gang way (slept like a baby though!). Highlight: the POOL! Jump in there after a long flight and you are newborn.   I loved my stay there and will definetly come back!",,"tokyo,japan",69 ,22 ,,5.0
Date of stay: May 2010,scoobyshunnybuns,Great stopover - though I cant understand the $12 for a litre of water?,"I only stayed one night, from 2200 to 0530 the next day - had a decent sleep, the room was clean and the fittings all pretty new, though the bathroom had a feel of being quickly ""thrown together"" - could see the bare pipes and rough sawing around the vanity when I sat on the toilet.  The open feel of the corridors was welcome after being stuck in a plane.  Desk staff were efficient, and the location is great, especially if you happened to land at terminal 3 in the first place - a very short walk through the terminal.  Only thing that puzzled me was the $12 bottle of water in the minibar - who on earth would pay that much?",,Melbourne,36 ,29 ,5.0,
Date of stay: May 2010,Globaladventure,Good airport hotel,"Airport hotels are not somewhere you normally choose to be - they are more of a necessity.  The Crowne Plaza is in an excellent location, attached to Terminal 3 (so no transfer bus to wait hours for).  The rooms are well designed - one feature i did like was the sofa at the end of the bed, directly opposite the TV - great when you don't want to lie on the bed to watch a programme (most hotels don't seem to get this option right).  The bathroom is large, with a separate shower and natural daylight.  There are good blackout curtains and the hotel seems to have a strong eco-policy, which is nice to see.  I had access to the Club Lounge, which was nice, but probably not necessary for a one night stay.  There is a lovely pool - plenty of space for both laps and to cool off.  I did",,"Norfolk, United Kingdom",303 ,189 ,4.0,
Date of stay: May 2010,vijravi2003,"Travel to Singapore and Comfortable stay at Crowne Plaza, Changi Airport",Was on my first trip to Singapore to attend a business meeting. And i was looking to stay somewhere nearby the airport and the office. This hotel is perfect as it resides inside the airport and one can walk through the airport lobby to the hotel reception. Excellent hotel with stependous views of bigger international jets flying in & out. Cordial and courteous staff who are ready to help immediately. They could have offered internet access as part of the room rent rather than charging it separately. But that is ok.,,Delhi,3 ,1 ,4.0,
Date of stay: February 2010,ChalkyCambridgeshire,Lovely hotel,"I have stayed at this hotel four times on trips to see my family in Christchurch, New Zealand The hotel is in a superb location adjacent to Changi Aiport and is a $20 taxi ride to the city centre or you can catch the 36 bus into the city for $1.20. Rooms are spacious with lovely bathrooms, excellent service. I have bed & breakfast there and have found the food excellent. Dinner can be expensive but then there are so many places to eat in the city. Staff courteous and very helpful. Had room overlooking airport runway which caused me no problem.  Will be staying at this hotel again in Nov/Dec on visit to New Zealand",,Cambridgeshire,4 ,6 ,5.0,
Date of stay: February 2010,sugarbratinella,You say Crowne Plaza? Oh I love it!!!,"I stayed here for the first time late last year, and have stayed there February of this year, I really liked the hotel a lot from the first stay.   It seems really light and refreshing the moment I enter, and it is so nicely decorated, I personally love the lobby and the colors are great. We got the room twice near the pool area and it’s just the best . The bed is just a dream with soft pillows that I adore.  The bath room is fantastic with bath tub (which I  love to use), and the shower is just amazing. We got everything we need there and a big flat screen TV and a docking to your Ipod is just good. There is a pool, which is soo nice and unique, I go there every morning.  If there is one thing that could have been improved, I would have liked to have a bit more light by the",,"Singapore, Singapore",1 ,1 ,5.0,
Date of stay: February 2010,grasyaps,Beautiful resort hotel,"This is like no ordinary hotel. The lobby is spacious and nicely decorated. The way to our room the view is very relaxing as it is not cramped and have lots of breathing space. The room is clean and fixtures are modern, it even has an ipod speaker dock and a huge flat screen TV. We got the room near the pool and had the best view of the sky at night right at our doorstep. It is also conveniently located near the airport and shopping place, and around 20mins away from the central area of Singapore. Another thing I love is their modern restaurant, which has loads of choices. I got my fill of succulent oysters, salmon, crabs and more from their dinner buffet. If you want a weekend getaway, go for Crowne Plaza Changi. I've been through several hotels in Singapore and this one easily",,Singapore,8 ,2 ,,5.0
Date of stay: May 2010,Parabola,Convenient and Excellent,"I would highly recommend using the Crowne Plaza Hotel at the Changi Airport in Singapore, particularly if you are in transit.  The rooms are spacious and well decorated in a modern theme.  It is VERY easy to get to from the airport, which is key if you have an early morning flight back to the U.S. like we did. It’s an easy walk to Terminal 3 or a short skytrain ride to Terminal 1.  The staff at the hotel is also efficient and friendly, and will readily accommodate any requests you may have. I can't comment on the dining experience or spa associated with the hotel since we did not use either, but it is available and the menus for both activities denote a plentiful selection of food and spa treatments.  I strongly recommend staying at this hotel if you are stopping through",,"Los Angeles, California",196 ,170 ,5.0,
Date of stay: March 2010,Sunita03,Fantastic Experience,"Just adjacent to Airport , the hotel is wonderful from ouside view , rooms were highy luxourious , with spacious bathrooms",,Delhi,2 ,1 ,5.0,
Date of stay: March 2010,Shiv_malhotra26,Amazing Experience,"Hotel was amazing and spacious  , just adjacent to Airport.  Spacious rooms with exciting GYM and restaurants",,Delhi,6 ,2 ,5.0,
Date of stay: April 2010,Staidthere,Good value if you don't stay during peak period,"My wife and I stayed for one night at Crowne Plaza, Changi airport, because we had to take an early morning flight from Terminal 3 and the in-terminal hotels were already booked.  This airport hotel has all the hallmarks of a typical business hotel with extra charges for guests on company-paid expense accounts: an $8 bottle of water, extra for Internet, higher charges for local calls, etc.  The rooms are spacious and comfortable with more than enough for two people to stow suitcases, sit, work, bathe, and sleep.  Since the opening of Singapore Expo, located one MRT stop away from the airport, Crowne Plaza's franchise is a license to print money.  When expos are in town, everyone--company representatives, attendees, and layover guests--compete with each other so furiously that",,"Jakarta, Indonesia",2637 ,1101 ,4.0,
Date of stay: February 2010,06degrees,I Only Wish It Was My Home More Often,"I regularly stay at the hotel no matter if for a short one day stop over or if I have business meetings in the city for a few days. I find the staff excellent and the hotel a pure pleasure. I only wished all my business travel accommodation was up to this standard. I would highly recommend this hotel, whether being for business or pleasure. I always look forward to my next stay...Enjoy!",,"London, United Kingdom",1 ,1 ,5.0,
Date of stay: April 2010,Oscar4648,Brilliant Airport Hotel,"Highly recommend this hotel if you are on a short stop-over in Singapore.  Convenient, stylish.  Can't recommend highly enough.",,"Red Hill, Australia",9 ,2 ,5.0,
Date of stay: April 2010,Bob1949,Excellent option,"Booked the Crowne Plaza Changi Airport as we were arriving on a 10pm flight. It was an excellent option. The hotel is located right at Terminal 3 and check in was efficient, polite and very well air conditioned! The bedrooms are very modern and functional but even though we weren' t on the runway side you could hear aircraft taking off. We didn't have breakfast so I can't comment on the food but all in all this was a great choice for a night's sleep after a 9 hour flight. I would have no hesitation in using it again.",,"Jersey, United Kingdom",2625 ,1022 ,5.0,
Date of stay: April 2010,nyctraveller40,best airport hotel,"As a frequent traveler to Asia, I have stayed in many disappointing airport hotels.  The Crowne Plaza Changi is a delightful change.  Huge bathroom, hip decor, comfortable furniture and easy access to shopping in T3 made it a pleasurable layover for an early flight.  I would even stay there on my next visit (usually only 36-48 hrs) rather than a downtown hotel.",,"New York City, New York",4 ,1 ,5.0,
Date of stay: April 2010,thegoodthebadtheugly,Top option - will stay again,"Was booked in for one night whilst travelling through to London, however due to the volcano ended up staying 3 nights. Check in was effortless and went smoothly, the service all round was very good and the staff were all very friendly. Had a delux room which was roomy and pleasant surroundings, a great ""rain"" shower and nice deep bath. The pool is really great and you can keep up your exersize as it is 25M so you can do laps. Bed slightly too firm for my liking but nothing serious, comfortable plliows,  there is the odd aeroplane noise but the rooms are very well noise proofed so its really only a muffle sound and not a big concern. Breakfast is $32 and pretty good (Asian and European sections).   Any down sides? Not really anything major: ran out of pool towels for 20 mins, our",,Aussie business traveller,13 ,29 ,4.0,
Date of stay: April 2010,hydepark,2nd Stay was Better,"I spent two one-night stays at the Crowne Plaza, when I arrived in Singapore and when I left. In between, I spent 2 nights in the city.  When I checked in, I asked front desk to confirm that this stay was prepaid. The agent, who I think is a new employee, since I have stayed here before, told me it was not prepaid. Finally, after giving in to him, he suddenly apologised and said it was prepaid. I was about ready to be prepared to pay double. I mean, how can you prove that you prepaid? I even said the charge was on my credit card already, which was true, although I didn't have a copy. Anyway, the new employee gave me my key, which did not work. You have to tap it in the elevator to get to your floor and since my key didn't work, but someone's key did, I was going up to the 3rd",,"Singapore, Singapore",81 ,49 ,4.0,
Date of stay: April 2010,loulou,upmarket budget hotel,"with a night to spare in singapore and have another 9am flight the next day, we thought crowne plaza is the obvious choice. for SGD200 a night and all the positive reviews, we expected similar standards as the hotels we would get in town. we got in and felt we have been shortchanged. let me be clear that it is not because we had a horrible room. but the hotel gives us a distinct sense that it benefitted from the location rather than design or quality.  the amenities are as promised, here's where the hotel fell short for us:  lobby and corridor  - resembles a singapore community center.  - very basic with no carpeting or climate control. meaning when its pouring out there, the floor gets slippery and dangerous.  room  - half carpeted. and the tiled bit is a bit sandy - no hotel",,"Singapore, Singapore",146 ,72 ,,2.0
Date of stay: April 2010,SPARTAN1821,Above and beyond expectations,"This hotel is trully amazing. Ideal for a 1 or 2 night stay. Directly in the heart of Changi airport. T3 is connected directly into the main lobby of the hotel once you have cleared immigration. After reading some negative reviews i came to the conclusion that these people want to be treated like royalty - well if you want this typr of service then spend $700 minimum per night. However you don't need to because the Crowne Plaza Hotel has evrything even more than you need.  Rooms are clean and very user friendly. There even is an IPOD dock , but a word of advice if you have an IPHONE it willnot work you will need to purchase a USB cable, but this was not a major issue- actually no drama at all.  Postives :Clean rooms and lobby, Easy and very quick check in , If you have a flight",,"Athens, Greece",11 ,5 ,,5.0
Date of stay: March 2010,Aditya K,Convenient Hotel - Better Than Expected,"Crowne Plaza brand doesn't really speak of high standard in my mind but this hotel clearly excels in everything. It's conveniently located via a walkway from T3, lobby is dark and soothing. Check in was quick and efficient, the room is clean and well appointed. Not much to add here, but I believe it's slightly overpriced given the fact that internet is not free.",,"Singapore, Singapore",73 ,27 ,4.0,
Date of stay: March 2010,James,Really nice Airport hotel,"Ended up staying in this hotel for one night as I could not get a room in any of my normal hotels in Singapore, this hotel was also full so on checkin I got upgraded to a suite room which was nice. The room its self was nice very large with a separate lounge room and two bathrooms. While the decor is fine at this moment it will age very fast, the furniture were already showing sings of wear and tear and the lounge chair was such a modern design that it was so uncomfortable to sit on. The bed and bathroom was ok. I ordered room service and this was wonderful, really really nice and great service.   Anyway this being the only airport hotel in Singapore its a good place to stay if you dont want to be bothered to venture into the city.",,Perth Western Australia,205 ,150 ,4.0,
Date of stay: March 2010,Mox_Fulder,Impressive All Round.....,"This is one of those aiport hotels where I have no hesitation to stay at. The hotel is modern and conveniently located at Changi Terminal 3.  The service is first class and my request for a high room overlooking the runway was confirmed a month in advance. I am an aviation buff and always like a view of the runway and the SIA A380s all seem to come in at Terminal 3, right in front of the room view.  The room is contemporary with wonderful finishings. Its not cluttered and is simplistic and welcoming. Aircraft noise can be heard but its not as bad as some reviews have claimed. The bed is firm, comfortable and the linen used crisp and clean.  The bathroom is large by standards and the full range of toiletries. And clean.  The soundsystem in the room is first rate and also has a",,Sydney,129 ,49 ,,5.0
Date of stay: April 2010,Christopher R,Finally a truly fantastic airport hotel!,"Due to flight times I needed a hotel at Changi Airport after flying in from New Delhi enroute to Luang Prabang in Loas.Before I booked into the Crown Plaza I checked the latest Tripadvisor reviews and could hardly believe how complimentary they were.The hotel is attached to Terminal 3 so if your with SQ its perfect but easy to get to/from the other terminals.I was given a room upgrade to a suite which was glorious and difficult to leave even to go to the East Coast Seafood Centre for dinner only 5 minutes away by taxi.The rooms are smart and modern,very comfortably.Stunning bathroom - I even had a bath!This is a great hotel and other airport hotels should watch their backs if this is the new standard.Really memorable - I will return for sure.Sadly internet not free - Urgh!!",,"Melbourne, Australia",206 ,236 ,5.0,
Date of stay: October 2009,perryw,Convenience has a price,"I stayed here for one night in Aug 2009 and again for one night in Oct 2009 in a King Bed Deluxe room type. I did try to book a stay here in March 2010 through the airport hotel reservations service but they didn’t have any rooms available here. I tried again directly with the hotel and they didn’t have any rooms in any category available.   On both occasions when I stayed, I had an early flight from Singapore the next morning so it was highly convenient to be able to stay right at the airport, which is probably the main benefit in staying here.  The hotel is definitely more like a four-star place than a truly luxurious five-star property. The fittings and furnishings definitely do not merit a five-star rating and, in any case, Crowne Plaza hotels are not generally seen as being",,"sydney, australia",459 ,178 ,,3.0
Date of stay: April 2010,kenwade,top quality,"For an overnight stay or perhaps even longer this has to be one of the best hotels in Singapore for the money. We paid around $200 singapore which included a breakfast. A great room, with very little aircraft noise, was worth ther money alone, the breakfast was a bonus. Its so easy to get into the city too, we only stayed for one night but within half an hour we where right in the shoping centre thanks to a fantastic underground system and only cost $5 each return!! Top marks from us, they even let us store our cases for 5 nights at no charge, now thats what I call service Ken",,"Peterborough, United Kingdom",155 ,49 ,4.0,
Date of stay: March 2010,kaw118,As an airport hotel - it can't be beaten,"Arriving late at night, this hotel is in an ideal position; sky train from Terminal 1 to Terminal 3, although the entrance is a bit dark at that time of night! In fact we stayed 2 nights - once you understand how the ticketing works on the metro - it is easy into the centre of Singapore.  Our room was on the top floor overlooking the pool with potted palm trees. The standard of the fittings were excellent including a high quality bed - we did have to ask the staff to change the bedding - it was feather - but it was not a problem even at that time of night.  Breakfast was very good,although other extras were expensive. Fortunately we had a bottle of water from the plane - the hotel wanted $12 for a bottle, where as a larger bottle in the supermarket would cost $2. The 2nd night",,lincs UK,571 ,419 ,5.0,
Date of stay: March 2010,Fleetcat,Fantastically Handy,"Just a fantastically handy option for an overnight stay at the airport.  We got in off the Samui flight in time for a modest dinner of a decent club sandwich and a couple of glasses of wine, slept like babies and up first thing with a two minute walk to the sky train and our next flight.   A most user friendly airport hotel.  Highly recommended.",,"Edinburgh, United Kingdom",2569 ,663 ,4.0,
Date of stay: March 2010,swiftfrank,Excellent where it counted,"This was our second one night stop in Singapore to break up a long haul flight from New Zealand to London. Previously we had taken courtesy bus into Singapore city but on this occasion decided to stay at Crowne Plaza in Changi Airport. The hotel was ridiculously easy to find and only fifty yards from the Singapore airlines arrivals gate. This compared very favourably to our previous night stop where we felt we wasted too much time travelling into town. The check in was swift and professional, our room which catered easily for an adult couple travelling with their adult daughter was spacious, and beautifully presented. We were there early enough to take a swim in the excellent pool which was a joy after a nine hour flight. Couldn't face the evening buffet on offer, although it",,Kent UK,194 ,63 ,,4.0
Date of stay: March 2010,stank,"Convenient , Very Comfortable for Airport Layover","We stayed at the Crowne Plaza on our trip into and out of Indonesia. It is a 5 minute trip by Skytrain from the baggage claim areas. The rooms are comfortable though our room had too much A/C something I thought I would never complain about. The room service was efficient and we had a pizza in the room 1 night for $21 with tax/service. A little high but good and convenient. The AZZA dining room was very good for lunch but expensive, $34 for 2 with nothing fancy but very good, Their Chinese restaurant was very stuufy and while the food was good but no better 2 entrees and 2 glasses of wine (3 oz. oer glas I was very unhappy with the amount for $6USD) cost $52 with tax/service.",,teaneck,102 ,26 ,4.0,
Date of stay: February 2010,Peter,Perfect between flights.,"Very convenient.Good outdoor pool.Good service,even a welcome card from the General Manager!. Well designed room. Breakfast food quality could be higher. "" Prioity Club Rewards"" membership available.",,"Glasgow, United Kingdom",3213 ,959 ,,4.0
Date of stay: March 2010,tigerpaws,Wow! Nice Place,"Stayed here two nights before flying back to US.  Expensive, but the rooms are so nice and we stayed in one right off the pool. Pool is beautful,clean and tropical. Hotel was great however front staff not at all friendly. Hotel charges 15.00 singapore for 15 minutes on internet and also charges for printing copies. The hotel is attached to Terminal 3 and you could go shopping. visit grocery store and food cout on bottom level.  Visit the information desk and show your passport for 6 hours of free wifi. Not a hotel for your vacation in Singapore but a great hotel for overnight or transit.  Needs people skills eork at front desk but business center and cleaning staff were most gracious. Very expensive",,"Albuquerque, New Mexico",10 ,16 ,4.0,
Date of stay: March 2010,Alex R,Do not leave your bags at the concierge...,"I stayed one night in this hotel. I arrived early from Bangkok (around 11am), and despite my request of an early check in, there were no rooms available. Never mind. This can always happen. So, I checked anyway in, just needing to collect my key on the way back from the show I was attending (btw, the expo is really next door). I left my luggage at the concierge. I took out all my valuables, leaving in just a travelling wallet with inside some flight documents, my driving license, and few dollars. And also the keys of my house. When I got back I collected the bag, not even thinking to check that everything was inside. Only the following morning (early wake up to take a flight to MAlaysia), I discovered somebody took out the wallet. I am not complaining about what's happened, as",,"Bassano Del Grappa, Italy",174 ,150 ,2.0,
Date of stay: March 2010,VNewy,Hard to Fault,"I decided to stay here rather than taxi into town, as I had a 18-hour overnight transit. I had read good and bad reviews, but have to say my experience was first class. The staff were efficient and friendly. They checked my flight-time for the following day and gave me a 1pm check-out to match the check-in for that flight. The king-bed room was 4-5 star, and faultless. On the third floor I couldn’t hear the planes that others complained of. The bar and restaurants are fairly expensive, but that aside, it was all hard to fault. And the ‘Healthy Breakfast’ is superb!",,"Newcastle, Australia",1872 ,315 ,5.0,
Date of stay: December 2009,Piscesblue,Top class,Stayed at this hotel for 2 nights on stopover to Perth. Flight arrived very early-8am and there wasno hassle getting an early check-in. Very modern beautifully decorates spacious hotel. Rooms were likewise.Fabulous bathroom-the best Ive seen in hotels. Huge rooms. Ate both nights at the hotel restaurant-lovely buffet choice. No fault whatsoever.Very short walk from terminal and train into the city. Very happy:),Trip type: Travelled as a couple,"Cork, Ireland",26 ,12 ,5.0,
Date of stay: February 2010,paso57,"Convenient, Comfortable Accommodations","Connected to Terminal 3 of Changi Airport (easily the best airport I've experienced), the Crowne Plaza is very convenient and a comfortable place to stay. During February I had occasion to stay here twice - - both rooms were spotless, quiet (in spite of one of the rooms being directly along an airport taxiway), and very comfortable. The hotel has two restaurants (one an excellent Chinese), plus two bars / lounges.  The very modern and well-appointed rooms are off outdoor corridors.",Trip type: Travelled solo,"Paso Robles, California",1084 ,299 ,5.0,
Date of stay: March 2010,SSK77,Very stylish & modern design,"Choose to stay here because it is close to my workplace. Very stylish & modern design hotel. Reception staff was excellent. Access to the lift & room is proximity card, not those normal magnetic strip type, which is very cumbersome to do when you have luggage. Room is very spacious and well decorated. I like the ceiling type shower, water pressure is good. Big LCD TV. Good internet speed. Downside is you can hear aircraft landing / taking off sound. My room is facing the swimming pool, not so bad. Can't imagine room facing the runway / apron or if you can't sleep with noise. Overall, excellent stay for this trip.",Trip type: Travelled on business,"Kuala Lumpur, Malaysia",161 ,22 ,5.0,
Date of stay: February 2010,clairemcf2000,Amazing hotel and a brilliant way to end my holiday,"I stayed at this hotel, on my way home from Australia. I was really glad to rest before my 14 hour flight the next day. When I arrived at the hotel, I was greeted by the reception staff straight away. They were friendly and very helpful.

My room was amazing. Very spacious. Lovely king size bed, robe, slippers, plasma t.v, rain shower etc. The room was very bright and had a huge window overlooking the run way. I was worried about noise but did not hear anything throughout my stay.

The pool area was lovely, it was nice to be able to have a swim between flights and relax. It was very clean, tranquil and not to cold.

In the morning before my flight i recieved my wake up call and had room service, the food was lovely and well presented.

Overall I really enjoyed my stay and will be booking into the Crowne Plaza during my next stop over in Singpore as it is well worth paying the extra money for the extra touches and the great service.",Trip type: Travelled on business,"Omagh, United Kingdom",17 ,7 ,5.0,
Date of stay: December 2009,qartik,Absolutely Brilliant,"We loved our stay at the hotel its in the airport so gettin to the bed was quick after a long flight from Sydney!!
The staff are courteous and very helpful. The buffet breakfast is fabulous and the rooms are comfy and very very quiet even tho its next to the airport.
We were upgraded at checkin to the king suite and were happy to see the size of this room.
As we were there for 1 day only we were off at 6am in the morning after a sumptous breakfast and returned in desperate need of a shower! to my delight the staff let us use the gym showers and even supplied towels etc :)
Highly recommended for a stopover. Its a bit far from the city but that didnt bother us..",Trip type: Travelled as a couple,"Sydney, Australia",52 ,14 ,5.0,
Date of stay: February 2010,MaxmaxlJ7035KT,Outstanding,"This hotel is ultra modern with fantastic facilities. The rooms are very contemporary and comfortable. The hotel is connected to terminal three and just about five minutes walk from arrivals. The transit system into the city is underneath terminal 3 and is very clean and efficient. Therefore, staying at the airport does not pose a poblem if you wish to visit the city centre, it takes around half an hour. The Cowne Plaza is an outstanding airport hotel with a very cheeful and willing team.",Trip type: Travelled on business,"Exmoor National Park, United Kingdom",163 ,131 ,5.0,
Date of stay: February 2010,beansandgert,Stunning Hotel with Equally Stunning Staff,"I stayed here for just one night with my 6 month old baby on transit to the US to visit my family.  The hotel was stunning: clean, friendly and VERY helpful staff, beautifully decorated and supplied rooms, modern and comfy, and my list goes on.  I stayed over the Chinese New Year and was even given a small box of truffles to celebrate it, very nice touch I thought.  Even though it was an airport hotel, the noise was not a problem.  Worth the money and the would gladly stay here again.  Ooh, and I loved the bathroom!  I would have given 5 stars on everything but I had to leave at 5AM and didn't get to really enjoy it all.",Trip type: Travelled with family,"Argenteuil, France",3 ,4 ,5.0,
Date of stay: March 2010,vacationtime2000,Stylish airport hotel minutes from Changi lobby,We stayed here due to an unexpected layover.  The hotel is actually very hip and modern looking.  Of the 4-5 star hotels in Singapore - this airport hotel is actually more boutique stylish than most of them.   The hotel has a metropolitan boutique hotel feel to it - too bad it's by the airport we would have stayed here if it were closer to town.  It is rather pricey ... not sure if that was because were were a last minute check in.  FYI - if you need to do an overnight layover - Changi airport has it's own in-house hotel by Terminal 2.,Trip type: Travelled on business,"San Francisco, California",68 ,103 ,4.0,
Date of stay: January 2010,AJohnsonUk,Excellent overnight stopover,"I booked this hotel for two reasons - good reviews on this site and proximity to the airport - I was not disappointed.The hotel was a brief walk through Terminal 3 at Changi very welcome after a long flight.  The reception staff were helpful and efficient. I had booked two rooms for our party and they were very nice, spacious and well equipped - they even provided rooms next to one another as requested.  The quality of the rooms and fittings were very good and despite the hotel being next to the airport noise was minimal.  Breakfast was excellent with staff again very efficient and helpful.  I used this hotel for a brief overnight stay enroute to Australia and was very pleased with every aspect of my stay.  I will use this hotel again in the future!",Trip type: Travelled with family,UK,219 ,74 ,5.0,
Date of stay: February 2010,gordy123,Great Hotel-,"I recently stayed at the Crowne with my wife and one year old. I heartily recommend staying here if you are transferring through Singapore, simply because of its closeness to Changi Airport. The rooms were immaculate, and prepared in advance with our cot-bed. One minor draw back is the noise and it may depend where you were staying and on what floor. We were on Seventh Floor. The breakfast food was not amazing (cf Mecure Roxy) but the staff were incredibly accomodating for our baby.",Trip type: Travelled with family,London,3 ,2 ,5.0,
Date of stay: November 2009,Inspector_to_be,Great stay with minor annoyances,"I recently stayed at this hotel for an overnight stay in Singapore and it was, overall, a fantastic stay. A very stylish hotel, completely trendy and environmentally friendly. The rooms are extremely well appointed, well decorated and even the standard ones are large, with plenty of seating and working space. Everyone here raves about the bathroom and they are right. I have to say that maintenance was a little overlooked but nothing to be too worried about. The room has a floor to ceiling window that faced the swimming pool (that is that best designed hotel swimming pool I’ve ever seen). The staff were welcoming but didn’t seem too enthusiastic (I did check in and out at odd hours so maybe they were just tired). The staff by the pool and club lounge were helpful and courteous.",,Australia,89 ,60 ,5.0,
Date of stay: February 2010,kevinpng,Can't beat location if transitting through Changi,"Great location and easy access from Terminal 3.  Great rooms, well appoints and large.  Staff extremely friendly and efficient. Rate reasonable by Singapore standards.  Some noise from the airport but that is to be expected. Highly recommend.",,"London, United Kingdom",184 ,131 ,5.0,
Date of stay: January 2010,bobandscilla,Very convenient but hard bed!,"We stayed one night to break the journey to NZ. Chose the hotel for it's accessibility to the airport and MRT and it was very convenient.  The room was large and very well appointed, as was the bathroom.  Our only complaint was the bed which was extremely hard and so difficult to get comfortable.",,"wales, UK",15 ,1 ,3.0,
Date of stay: February 2010,ElderZimpok,"Very Clean, Very comfortable, Very convenient","This is a clean, comfortable, and convenient place to spend a night or two. The staff is friendly, responsive,  and professional. The facilties are a notch better than most four star hotels. The water features are pleasent, and despite being an airport hotel it is a quiet place to sleep and relax. To venture out into the city is a breeze.",,New Zealand,2 ,1 ,5.0,
