travel_type,rating,valid_rating,label,combined_review,date,covid,is_local
,4.0,True,Positive,"Power Shower!  I really like the holiday inn. It was fresh, modern and more importantly good customer service. Rooms were lovely. The shower was amazing. On the small side, but we were only staying two days.
We arrived @ 11am after a 15hour flight and we really needed a shower and a snooze. We asked the lady who checked us in, if we could check in early, she said no and pointed us to the roof top pool. I was really disappointed. However after sending my partner back 30mins later and with a new lady to check him in we got a room.
Breakfast is nothing to shout about but it's clean and the staff work hard to clean the tables fast. They are also really polite.
Pool is very nice!
Good location

Tips!
Don't get a room by the lifts far to noisy.
Also you should be aware that you can hear everything, from the corridors.
If you want a sun lounger get up early.",2015-08-01,PreCovid,0
family,4.0,True,Positive,"Good price and quality ratio We were travelling as a large group and rented 4 rooms in this hotel for 4 nights. There were three main elements which helped me to take a decision and to book this hotel: reasonable price, location and positive reviews on TA. The hotel is located next to Clarke Quay with plenty of bars and restaurants. Even though rooms are relatively compact, they are clean, modern and bright. Breakfast is included in the price. WiFi works well. There is a swimming pool on the top floor. The staff were attentive and service oriented.",2015-08-01,PreCovid,0
business,4.0,True,Positive,"Just another business trip Typical Singaporean friendly and no hassle reception. Great hotel, for a HIE, probably one of the best HIE's I have ever stayed in. So the room is not the biggest, but it is comfortable, clean (like the selection of pillows) with a little fridge (empty, for your own use). The bathroom is clean and updated, with the soap/shampoo dispenser fully loaded.

Good WIFI, 2 or 3 minutes walking from great eating / bar-hopping.

Would I stay at this particular HIE again, absolutely. I have no idea why anyone would give this hotel less than a 4 rating. Take note, 4 is not bad, but not having bacon at breakfast cost you a point :-)",2015-08-01,PreCovid,0
family,4.0,True,Positive,"Great Hotel Excellent hotel with great front office staff could not fault them, rooms reasonable size have all you need, breakfast good. location walking distance to Clarke Quays. Easy access to  MTR Stations. Enjoyed our stay.",2015-08-01,PreCovid,0
family,4.0,True,Positive,"Open aired gym :) I enjoyed my stay at holiday inn clarques quay. Very clean, good hygiene standards. Felt very cosy, breakfast had great cappucino machines, take away cups, so if you are in a rush in the morning, you can justtake your coffee/tea away with you.

Nice breakfast setting, either indoor or outdoor. Lots of pastries and fruit available, aswell as hot food. Everything will be self serviced.

Although the rooms are really small, they are immaculate. I was happy with the service aswell from the staff, albeit having many people checking in and out per day, they always gave their attention to the individual and were very polite.

Just a short comfortable walk to clarkes quay where all the bars, night spots, and restaurants are.

I liked the open aired gym, as most gyms are freezing cold with their aircon temperatures. So that was highlight. They have a really nice pool aswell.",2015-07-01,PreCovid,0
couple,4.0,True,Positive,"Very Relaxing Stay Stayed for just 1 night. Hotel is a self service type of hotel. Very close to Riverside,Clarke Quay. Breakfast is served between 6AM - 10AM. Receptionist very accommodating and helpful.Room space a bit cramped but the fixtures were assembled in such a way that it will not hinder or impend movement.",2015-08-01,PreCovid,0
solo,5.0,True,Positive,"Pleasant stay to be Nice room, i love the bed and the softness of their pillow.. free breakfast is ok but their hot chocolate is heaven <3... quiet farther than i imagined if you are taking the MRT, or the first bus stop ...",2015-05-01,PreCovid,0
,4.0,True,Positive,"no-frills, efficient business hotel I loved the room. Smaller than I would have wanted, but very well designed. The breakfast was basic, no-fuss eggs and toast and fruit and coffee. The staff were friendly and efficient. Wifi worked well everywhere.  It is not exactly in the middle of things - you will have to walk 10 min to get to Chinatown or to Clarke Quay - but you can get there walking and dont have to always look for a cab. The rooftop pool is not large but good for a few laps after work.",2015-08-01,PreCovid,0
,1.0,True,Negative,"DO.NOT. STAY. HERE. This hotel is possibly the worst hotel experience I have had for a number of years. I travel every week for business and this was supposed to be enjoyable relaxed family time.  Every element of the hotel experience cheap - nasty - miserly. And this being a combination of amenities in the hotel general as well as the room. (example: no shampoo or soap sachets in the bathroom, just dispensers on the wall). Staffing was the same. (example: one staff member mans front reception, and the bar behind reception)",2015-04-01,PreCovid,1
,4.0,True,Positive,"Excellent stay in a good location. We arrived early morning after a 14 hour flight. The last thing we wanted to do was hang around waiting for the check in time. We were greeted warmly upon arrival and the check in desk were very accommodating, giving us plenty of information about the location and the best ways to get around. They also said they would make special provision to make sure our room was ready by 11. They encouraged us to help ourselves to breakfast and go to the roof to make use of the pool and showers whilst we waited for the room, which was perfect.  The pool is wonderful and a lot of fun with the glass lined wall and there was always a sunbed available.  The rooms are small but efficient, very clean and well appointed.  Housekeeping were on hand pretty much all the time, so whatever time you",2015-08-01,PreCovid,0
,4.0,True,Positive,"Repeat guest This is my second time at the hotel in 12 months, and I've been happy with my stay here both times. The location is ideal for walking or catching public transport, the rooms are comfy (if not a little cramped, but that was not a major problem), and the service is quick.   My only advice is to get to the breakfast early if you can, because if you wait towards the end of the breakfast window the buffet becomes swarmed with guests and it's difficult (but not impossible) to find a place to sit. All in all, very happy with my stay here, and I expect I'll be back in the future!",2015-08-01,PreCovid,0
,5.0,True,Positive,"Superior Customer Service I stayed here for 3 nights- I was in Singapore on a layover to Indonesia and decided to stay a few nights to see Singapore.  I really need to credit them with extraordinary customer service.  After being on a 24 hour flight from the USA to Singapore, I was groggy and left my passport in the Taxi Cab!  The hotel jumped on this, and the bellman had fortunately written down the license plate number of the Taxi Cab when I was dropped off.  The hotel was able to retrieve my passport within an hour.  I paid with cash and did not get a receipt for the Taxi Cab (lesson learned), and had it not been for the attention to detail and quick thinking of the hotel my travel plans would have been ruined.    The rooftop pool was very nice.  It was very relaxing.  I was able to do a load of",2015-06-01,PreCovid,0
,5.0,True,Positive,"simple but great This is a brand new hotel right by all the nightlife action. Close proximity to the MRT and food and shopping. Although my room was small it was worth the price. The staff are very friendly and the rooms are well appointed. The linens are comfortable and the wall hung soap dispenser are a nice change from small individual bottles for toiletries. The breakfast was nice, not a simple buffet, all usual requested items are there. I would definitely stay here again.",2015-08-01,PreCovid,0
,3.0,True,Neutral,Nice Hotel and Location Location: 10 minutes walk from Clarke Quay Mrt station Taxi waiting time around 5-10mins as hotel is not located in a busy street  Room: Small but nice and clean  Bathroom: Very small to think I am in the petite side and still my elbows keep hitting the glass wall of the shower area. Basin area is one step from the toilet seat This is as expected in express hotels  Staff: Not really accomodating Quite a bit of waiting time for check in/out Exception on restaurant staff as all are very helpful and friendly  Food: Not so much choice for food but all tastes good Nice setting for their buffet place as very relaxing  Overall: Not for staycation and more on business or if you just need a place to eat and sleep  ,2015-07-01,PreCovid,0
,4.0,True,Positive,"Nice hotel, great location I spent only one night here, but i'm glad I now have this alternative in Clarke Quay/Robertson Quay area. Hotel rooms are small, but clean and well equipped. I travelled alone, but if there would be two in the room it could be a bit too small (this shouldnt be a problem in singapore though as you won't spend much time in the room except sleeping).  The location is great for walking to Clarke Quay, Robertson Quay and Boat Quay. It's also easy to get to airport from here with taxi, or it's just a short walk from Clarke Quay MRT station which can take you to airport or any other locations around Singapore.  Staff in reception is also great, providing good and efficient service with a smile.  It's a new hotel, and it's got a interesting concept with open air hallways which is",2015-08-01,PreCovid,0
,5.0,True,Positive,"A first class hotel Spent a week here, and everything was perfect.  The hotel is only a year old and everything is shiny and new.  Breakfast is a lovely experience and can be eaten indoors or on the covered terrace.  Rooms are small but well designed with large floor to ceiling windows.  There is also a rooftop infinity pool with spa, lots of nice sunbathing areas and a small gym.",2015-05-01,PreCovid,0
,5.0,True,Positive,"Excellent Hotel Holiday Inn Express Singapore Clarke Quay is perfectly located for exploring the city. 5 minutes walk away from Clarke Quay MRT station. 10 minutes walk to Chinatown and via MRT all parts of the cities can easily be reachable. The facility was built 1 year ago and is nice, contemporary and spacious. It has a great rooftop pool and a gim with great views on the city on the 7th floor. It has a great breakfast area with good quality continental breakfast. Wifi works in room and in the common spaces as well. The bar closes at 12:00 as they do not have license to sellalcohol after 12:00. It a warmly recommended category.",2015-08-01,PreCovid,0
,5.0,True,Positive,"Positivity at every angle. Highly recommended! Hello, everyone!  Singapore is a fantastic destination,  the envy of all other SEA countries for the high living standards, highly educated and motivated population of so many  backgrounds, religions and ethnical roots. And of course it's tourism facilities and attractions are an inescapable magnet.. Picking the right place to stay is essential. Clarke Quay is a great place, right in the smack of restaurants, bars, clubs and nightlife; it has good   feel overall and conveniently connected with the rest of the city by perfectly working  public transport. MRT Clarke Quay is 10 min walk from the hotel front door.  The hotel is mid size and nicely designed, modern  sleek architecture, with a touch  of  lovely plants and flowers. The pool is beautiful with transparent front wall and",2015-08-01,PreCovid,0
,4.0,True,Positive,"stay smart tidy, comfortable, clean, restful, the room is not too small, easy to walk to  China town and Clark Quay, easy to get taxi, 4 seven-eleven around the hotel, nice and helpful reception, a long swimming pool with 24hrs fitness, not so much breakfast but enough (1-2local food,boiled egg,sausages,rice porridge/oat meal,sliced bread,bakery,yogurt,3 cornflakes,fruits,3types of milk,3juice,hot beverage)",2015-08-01,PreCovid,0
,4.0,True,Positive,"Good place for Singapore Nicely tucked away close to Clarke Quay, small yet functional rooms (this would be the main reason I give 4*).  Great Breakfast, nice pool on top for lounging. No complaints. Singapore is pricey but IHG gives a good value for the area.",2015-05-01,PreCovid,0
,5.0,True,Positive,"Enjoyed the Stay The hotel is fairly new, about a year old.  The hotel is impressive and staff are very friendly and helpful.  After coming into Singapore from Australia in the early hours, it was a relief to settle into room without too much hassle at reception doing the check in.  The reception staff were wonderful. The rooms were smaller than what I am used to but comfortable.  Stayed for 5 days.  I like the idea that breakfast cuisine changes everyday.  I don't like repetitive food each day.  Wifi connection is a real bonus, moving around the hotel, I could Whatsapp my friends and relatives showing them the night scene from the roof where their pool is. The position of the hotel was convenient catching the local train system, MRT Singapore at Clark Quay station.  Easy to get around on the",2015-08-01,PreCovid,0
,4.0,True,Positive,"Good stay at Holiday Inn express I and my wife stayed here for 3 days:)  Positives: - good price compared to other hotels in Singapore - clean and beautiful room - room was big enough..I expected something smaller relative to price - friendly staff - hotel close to everything  On the negatives side I would put THE BREAKFAST - truly disappointing - it is probably ok if you like asian food..but even that was not good - all the foreigners were eating butter, bread, yoghurt and what they could manage to find - if I were them I would charge 5-10 euro extra, but at least I would put something good to eat on the table.  Overall good experience if you want a very good 3-star room at a good price!",2015-06-01,PreCovid,0
,5.0,True,Positive,"A Reasonably new hotel Lovely hotel, reception staff very helpful, room clean, tidy and comfortable. Great WiFi connection.  Did pay for a coffee at the restaurant and asked for extra hot but was not even  warm when we got it but that was really the only negative thing",2015-06-01,PreCovid,0
,2.0,True,Negative,"Experience can swing from one extreme to another I would be completing a month of stay on 5-Aug-2015. The almost-a-month of stay has been fraught with experiences from excellent to frustrating. Excellent because the front staff had been helpful and informative when it came to providing information about the country, destinations of fun-places and even the nearest decent eatery. I got a room with the CBD skyline view; exciting isn’t it. Wake up with it and go to sleep with the lights still shining brightly. The lobby is modern, looks beautiful and is sufficiently big. The not-so-good experience because they were not complimented with a competent housekeeping team. Once in 4-5 days, I noticed that one or more trash bins were not emptied, towels were not properly replaced, the floor was not vacuumed properly, the bed sheet was",2015-07-01,PreCovid,1
,5.0,True,Positive,"Thanks Holliday Inn Express Our family of 7 have just returned from a holiday in Singapore.  Thanks to the wonderful friendly and polite staff at the Holiday Inn Express our holiday was made even better.  We could not fault the hotel or its staff.  As other reviews have said the rooms are small but very well appointed and very comfortable.  The fact that it is an express hotel (no restaurant within the hotel, no room service etc.) was not a problem at all.  Our rooms were cleaned and our towels were replaced every day, bed linen was replaced on request.  There is a bar which also does snacks and light meals.  We all agreed that there was plenty of variety at breakfast, something for everyone  The kids and adults all enjoyed the pool and found the bar and lounge areas very relaxing and comfortable.  Again",2015-07-01,PreCovid,0
,4.0,True,Positive,"A top find in a top spot!! Just returned from a 3 night stay and all I can say is, I am impressed!!  From the check-in to the whole of stay, the friendly front desk staff go above and beyond to help out with any questions, give directions, carry baggage etc.  It was wonderful.  Rooms are small but clean and well appointed, the swimming pool on top floor has great city views and a self serve laundry on 2nd floor is an added bonus, of which I had no use for so can't comment.  All the facilities offered are acceptable and breakfast is adequate enough.  Located a 5-10 minute walk from Clarke Quay and Chinatown railway station.  Taxis are always available from front and there is secure luggage storage facilities.  A pleasure to recommend to everyone.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Great location for the quay Lovely helpful staff, checkin was quick and easy.  Taxi trip from airport $25. Breakfast is included with all rooms. Lovely pool with great views of the local area. Short walk 5-10minutes to the Quay, where loads of restaurants and food stalls.  Compact rooms with everything you need, Beds huge and comfortable, safe on room, bathroom clean, organised and well lit. Showers hot with great pressure.  ",2015-08-01,PreCovid,0
,1.0,True,Negative,"The worst stay ever with Holiday Inn Express Dirty bedding sheets, beds have bed bugs and my kids and I got so many bites.   The room is the smallest that I have ever had from holiday inn express.   The bathroom has so many flying bugs on the ceiling of the shower stall. They were all flying around while I was taking a shower. It was so sick!    The housekeeping staffs blocked all the hallways during the day times and also, the elevators were out for about 20 minutes. Yes, I mean all 6 of them during the day time. This hotel only have 6 elevators and someone at the management just decided to turn them all off during the day time while new guests are checking in and staying guests need to go out. The worst part was, their stairs are only for guests to get out of the building but cannot allow guests to go back to their",2015-06-01,PreCovid,0
,4.0,True,Positive,"Quality location and room Great location between Chinatown and Clarke Quay, both walkable.  Room was good, bed comfortable as all Holiday Inn Express are.  Bathroom was well designed for the size that it is and great that you can have privacy if you were with friends. Breakfast room and offering was good for the inclusive price.  The staff were very friendly and polite.  The pool is excellent, but the are could do with more loungers and will be better when the trees grow a bit to provide some more shade. We would easily stay here again and recommend it to others that are active travellers looking for a quality place to sleep.",2015-06-01,PreCovid,0
,4.0,True,Positive,"Nice Hotel,, very comfortable. Clake quay is the best place to enjoy nightlife in singapore and this hotel is just a short walk away from the hub. Compact but comfortable rooms,service is great,cleanliness is impeccable. Not hard on yr pocket as well, The only problem we had was finding a place to sit during the breakfast hour as seating is a bit limited.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Nice hotel Staff are very friendly from the start upon checking in. The room is small but comfortable for a couple. It is very clean. I like the rooftop lap pool.  Great for a swim to cool off.   Maybe the management would consider providing shuttle bus service to the nearest MRT station. It is a short walk, about 7 minutes. But in the hot and humid weather, it can be quite a challenge.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Great hotel in central location The hotel is located very centrally, just a few minutes (maybe 10 or so) away from Clarke Quay. Chinatown and the closest MRT stop are likewise only a few minutes walk. Rooms are small but OK with nicely tilted windows from floor to ceiling. The swimming pool on the roof as well as the view from up there are plus'es. Breakfast buffet is more diverse than average, staff were really friendly and helpful.All in all a convenient and nice place to stay when visiting S'pore.",2015-07-01,PreCovid,0
,3.0,True,Neutral,"Comfortable stay Generally the room is quite small, I just wish the room could be larger then definitely I will come back next time.   The breakfast is so so. I like the yogurt and fruits there. During my stay seem like peek duration so lack of chair and table for breakfast. However the breakfast restaurant also very nice and modern decor.   The most interesting is the rooftop swimming pool and rooftop garden.   Location is also very good, close to Clarke Quay station and Jumbo Chilli Crab restaurant. You just cross one street after turn left from the hotel, walk about 5 mins will lead to the station (near the River Center Point)",2015-07-01,PreCovid,0
,5.0,True,Positive,"Good room, excited pool Minimalist room style but good lay out and furniture. Breakfast was excellent. The pool wall is made of glass and located on top with city view, everybody took photo while in the pool. Breakfast was excellent. Close to riverside area and MRT station, just walk 10-15 minutes.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Good Location and service Hotel location is good, not so far from MRT station.  Staff are kind and friendly. I was able to use shower after checked out. (Because I had a night flight).  Room is cosy and comfortable. There are computer and printer so it would be okay for business, I guess.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Good value The room are small but it is clean and comfortable. Breakfast is included in the room charge which makes getting a table a bit of an adventure if you go during peak breakfast hour. However, at less than USD150 a night, it is good value.  Singapore is a tiny little island so not much to say about location but I would like to take this opportunity too complain about the taxi system. It is hard to flag down a taxi on the streets during normal hours and impossible before and during peak hours.  Once you are in a taxi, you'll need a supercomputer to figure out the surcharges. My suggestion is to get rid of the surcharges for the convenience of the passengers and the transparency of the taxi system.",2015-07-01,PreCovid,0
,4.0,True,Positive,"Great for an overnight stay I've stayed at the HI Express Clarke Quay on three occasions now and I've been consistently impressed by it. The rooms are clean, modern, and comfortable (though, it must be said, a little on the small side). The hotel itself is located close to the metro station and within easy walking distance of the Clarke Quay dining precinct.  The hotel has a guest laundry with coin-operated washing machines – an absolute godsend for anyone like me who lives out of a suitcase; I wish more hotels would install this feature. It also has a roof-top swimming pool and gardens. Even if you don’t want to swim it’s still worth going up to the roof to see the view.   The only downsides of this hotel are that it doesn’t have a restaurant or room service (which is to be expected in an HI Express), and",2014-09-01,PreCovid,0
,4.0,True,Positive,"Good hotel for the area I have stayed at a number of Holiday Inn hotels across the region and this new Clarke Quay branch is an extension of the standards you find at the all Holiday Inn express hotels.  Check in was straight forward and rooms are very new, comfortable, clean but a tad bit small. Bathroom and showers are also a tad bit small.  I would compare the size of the rooms to what you get at the air asia tune hotels in Malaysia and overseas which I think is a little bit shocking for a holiday inn express (compare these rooms with their Phuket rooms..massive difference in size/space).  I suspect this is how it's going to be in Singapore..with cost and profit becoming an issue.  I skipped the breakfast option as it was utter chaos in a very small lobby area and dinning area with a massive group",2015-07-01,PreCovid,0
,3.0,True,Neutral,"Small business hotel Stayed here in mid-March. Superior room was new, clean and compact, keeping everything within reach in the room.  Free breakfast available daily, however I'd rather skip it as hotel is only 2km away from Tiong Bahru Market where there's authentic Singaporean hawker fare. Hotel does not provide parking for guests thus had to chalk up parking fees as parking lot isn't managed and owned by hotel.",2015-03-01,PreCovid,1
,5.0,True,Positive,"Great location, great price, amazing service About 30 Singapore dollars from Airport to this Hotel (22 USD).  Close to vibrant night life! Also has rooftop pool and sitting area with amazing views of the city. There is a 7-11 2 blocks away where you can buy some beverages and drink on the roof. Night view is amazing!!!  Hotel includes a full (hot) breakfast with a variety of choices. The hotel is very clean and modern.  The hotel itself is in a perfect location. It takes about 40 minutes to 1 hour to walk  from this hotel to Gardens by the bay/Marina Bay Sands Resort (where the light shows are-walk times depends how fast you walk) . The walk is along the river and does not feel long, especially at night, since it offers scenic views along the whole way. In addition, there are bars/restaurants you can stop at along the way.",2015-06-01,PreCovid,0
,4.0,True,Positive,"Good Value, Good Location We stayed a night at this hotel while on our way to Europe. Rates were reasonable and the hotel is modern. The rooms are compact but there is ample storage space and all the fittings are of good quality. There is a TV,  refrigerator, coffee making facilities and a safe for valuables. The bathroom has a shower, no bath. There is a hair dryer. The bed was queen size and very comfortable with a choice of firm or soft pillows. Our room was on the 3rd floor and was very quiet. There is free WiFi in all rooms and two computers with printer for guest use in the lobby.  A full cooked breakfast was included, and the selection was very good. There is a roof top pool and gym for guests. The location of the hotel is 5 minutes walk from Clarke Key and 7 minutes from China town. If you need a",2015-07-01,PreCovid,0
,3.0,True,Neutral,Holiday Inn should be much better Staff The staff néeds to learn lots in dealing with corporate passengers and one is Golden Card holder. Breakfast Worst breakfast I have ever seen in any Holiday Inn. No choice fruits are not tasty at all. Ambience More of a concrete jungle The worst part is that when I was late to Hotel at 2 pm the lady at the front door was staring at me.  Please take care as Holiday Inn Gold member I regret to write this review. Sanjay,2015-07-01,PreCovid,0
,2.0,True,Negative,"First stay in a HI Express - VERY disappointed I often travel to Singapore on business and usually stay in the HI Orchard City Centre. This time, travelling on vacation, I thought I would try something new, and save a little bit of money. Big mistake!  I booked a room with free breakfast and made the mistake of assuming that the hotel had a restaurant. Not true. Breakfast is served in the bar and when I inquired about food in the evening, I was told they had ""microwave snacks.""  The hotel looks very impressive from the outside and in the lobby, as it should, considering it is only about one year old. However, in an effort to cram in as many rooms as possible, they have made the rooms ludicrously small. My room was about nine feet wide, with not much room at the foot of the bed, and purely for design considerations, the",2015-06-01,PreCovid,0
,5.0,True,Positive,"Easy stay without any issues My first visit to Singapore in January 2015, and was looking for a good place to stay that didn't break the bank. Hearing that there was a brand new Holiday Inn Express, I managed to snag a booking for 4 nights. Getting there from Changi Airport wasn't an issue and check-in was smooth. I'll say that the beds were so downright comfortable that I wanted to stay there for the rest of the day.   Kick-starting my mornings were even better, as my hotel booking included breakfast. Had no complaints about it, but felt that they could add some more variety on the cooked items. WiFi was freely available and kept me connected when I returned in the evenings.  It's not far from eh Riverside area, which is quite a bustling place in the evening with a vibrant nightlife. Although the nearest",2015-01-01,PreCovid,0
,4.0,True,Positive,"Good Business Hotel You can reach here via Taxi or Airport Express(MRT).Taxi will cost around $25 Singapore Dollars in peak hours and lesser in non peak hours.Check with the taxi driver first.It will take around 20-25 to reach hotel from Airport.They ensure a quick & smooth check inn. Rooms are quite decent(small for a family of four). Main Advantages of staying here -At a prime location,very near to Clarke Quay. -Near by MRT stations- China Town & Clarke Quay stations are within 500-700 m from hotel.China Town station has many entrances.Nearest from the hotel will China Point Mall. -Nice rooftop Pool & Jacuzzi -Staff is nice & welcoming",2015-07-01,PreCovid,0
,4.0,True,Positive,"Fuss free hotel with good location Hotel is in a good location and you can easily walk out to Clarke Quay/River Valley or Chinatown (longer walk) for food and drinks. Food haven at Zion road or shopping area Orchard road is just a short cab ride away. The room is compact or rather a little small but certainly not cramp like some hotels in HK. The pool was great and love the fuss free management. Unlike the usual hotels where there are staff stationed at fitness or pool issuing out towels/sign in etc, they have put in place a self collect and drop towel station instead with no manning stations. Pretty efficient I would say. The same concept applies for breakfast. Breakfast spread is decent and sufficient to kick start your day. And there are spaces in the compound for you to chill out and without burning your",2015-04-01,PreCovid,0
,5.0,True,Positive,"They made you feel welcome! The Bus Shuttle service from the airport took about 25 minutes straight to the door & only $9 Singapore dollars. We arrived early & our room wasn,t ready. So they gave us a key for the pool area so we could shower & change. The kitchen staff offered us tea or coffee & reception said that they would hold our luggage while we went for a walk.The breafast was plentiful, buffet style so you will not go hungary. The room was small but comfortable, especially the bed, a good nights sleep after touring for a month. the bathroom was very impressive & the shower was easy to use. Will be back again.",2015-07-01,PreCovid,0
business,4.0,True,Positive,"Decent Business Hotel This is a decent property in a great location. Very close to Clarke Quay it is ideally located.

The room sizes are also decent. The rooftop has a pool, gym and fantastic views....

The buffet breakfast also has decent variety",2015-07-01,PreCovid,0
family,5.0,True,Positive,Great place to stay!! This hotel was fantastic to stay at. About 25 minutes from the airport it cost about $30 Singapore dollars to get there in good traffic. It was $14 Singapore dollars to the cruise terminal.  The hotel was situated in a prime location near the river and China town. The breakfast was the best I ever had at a hotel with lots of variety. The roof pool was amazing! I would stay here again in a heartbeat!,2015-06-01,PreCovid,0
friends,4.0,True,Positive,"very nice place to stay Our family of 4 stayed in this hotel for 5 nights last week. The staff members were friendly and helpful and successfully put us together in the two rooms next to each other after several attempts. Breakfast was by self service but had heaps of varieties, including west and asian styles, yummy. The rooms are a bit small but big enough to have everything put in place. The design of the bathroom was most impressive, no space was wasted or badly designed, except the toilet seat that is a bit too high for an average asian person. Overall, very nice place and I will certainly come back again.",2015-07-01,PreCovid,0
friends,5.0,True,Positive,"Nice place to stay.. Newly built hotel with all amenities, specially self serviced laundry and vending machines... Service was excellent and they mostly care the customers request..I had a problem with one of vending machine which doesn't gave me the requested product and i received a good service when i contacted the staff..nice and easy location...",2014-12-01,PreCovid,0
family,4.0,True,Positive,"Holiday Inn Express Clarke Quay First time at this hotel, but have stayed at the one on Orchard Road.  The Clarke Quay hotel is bigger overall, and I like that there is a sort of central atrium on the guest floors which gives a resort feel.   Having read the other reviews, I told myself that I will not comment that the rooms are small, as I am familiar with HI Express, but I cannot tell a lie -- the rooms are indeed small.   BUT they are well laid-out.   The bathroom is super compact and I suspect a larger person will have problems with it, but it was okay by me.   My only other comment for the rooms are they need more places to hang clothes.  The closet is big but only one hanger rack, so there is plenty of space on the sides.   Installing 2 clothes hooks will do wonders.We requested a twin room, but were given a queen room the first night as they were full.  But the staff were quick to assure us that we would have a twin room the next day, and we did.   It was a painless process and very thankful to all at the front desk for it.   The biggest plus for this hotel is the swimming pool and gym on the roof deck.  Loved that.   Not many people use either facility, so you have plenty of space to lounge or swim.",2015-06-01,PreCovid,0
friends,4.0,True,Positive,"Just the right Hotel My friends and I spent 3 days in Singapore for a weekend getaway besides taking sport trainings. We were concerned on the budget and the comfort of our accomodation since we need to have a good rest at the hotel without paying too much. Luckily, we chose this hotel :)

It was a pleasant experience staying in Holiday Inn Express Singapore clarke quay. They have our essential needs with a reasonable price (approximately 190sgd/room/night) and we have everything we need: good bed, good shower, good breakfast, and good location nearby Clarku Quay MRT and both Singapore River and Chinatown.

The hotel is just a 7-10 minutes stroll from the MRT, so it is really convenient.

However, due to the price we pay, do not expect too many varieties on the breafast. They just have them right, not abundant :) But i would reccomend you to go to mini market first and buy your needs (drinks or snacks) before coming back to the hotel since there was no mini market accross the hotel.
But, no complaints made so far..

Would love coming back in the future.",2015-06-01,PreCovid,0
couple,4.0,True,Positive,"Very helpful staff  We stayed here for 3 nights,  it was conveniently located between Clarke Quay and China Town. Rooms were small but clean and well appointed. Breakfast was continental style with cereal, fruits, pastries plus some hot food with tea coffee and juice. 5 minute walk to restaurant precinct. They looked after our suitcases for over 12 hours after check out,  and allowed us to freshen up in a shower prior to our airport transfer pick-up.",2015-07-01,PreCovid,0
,4.0,True,Positive,"A rich blend of Cleanliness & Beauty! I stayed here with family for 2 days. This is an excellent property in many ways. The stay was overall pleasant, and enjoyable. Cleanliness across is commendable. The location is also excellent, 5 mins walk to the Singapore river side where plenty of options available for shopping and eating. Although small the room was very clean. House keeping is excellent.
I also liked Holiday Inn's approach towards preserving natural resources like water and energy by suggesting guests to reuse towels.
Bath room could have been a bit more bigger. Breakfast was good but could have had more options for pure vegetarians. Only time I felt a bit bad was when the male staff who did my check out behaved in a bit arrogant way. Hope he could be improved by proper counseling of managers.
Thank you Holiday Inn..Wish the management and all the concerned staff a lot of happiness, prosperity, and peace of mind!!",2015-07-01,PreCovid,0
solo,5.0,True,Positive,"EXCELLENT HOTEL OF SINGAPORE I stayed in this hotel for first time. They offer complimentary breakfast & free wi-fi facility. Internet is quite fast. The hotel is in proximity to Clarke Quay & China Town. For Indians who would like to visit Indian locality, can go to Little India (by metro or taxi). Singapore is a safe place even at night.",2015-07-01,PreCovid,0
friends,4.0,True,Positive,"Good option but not the best The room was tidy and the overall place was good. The staff is really friendly and always open to help you. The housekeeping is going to be at your room at about 9.30am, if you want to get some rest at this time is better to hold the signal on your door.

The breakfast was with the same flavor everyday. In the pool space there is no bar or service of alcohol, I would love to have a beer or a cocktail. It is a little far away from the MTR station.",2015-06-01,PreCovid,0
,5.0,True,Positive,"Great stay near Clarke Quay This hotel is across the river from Clarke Quay, so I was glad that I had the address printed out for our taxi driver.  We arrived just after midnight, and the front desk people were very efficient and had us in our room in no time at all.  As requested, we were on the top room of floors and had an excellent view of the skyline.  The free buffet breakfast was great.  Cereals, eggs, a different breakfast meat every day, pastries, muffins, juice, coffee, etc.  Diners can sit inside or out, which was nice before the heat of the day started.  The hotel also has a small bar, with a small selection of dinner foods.  As others have mentioned, the rooms are very small.  No big deal, as we were only here for 4 nights prior to a cruise.  Our room was clean, and had everything a traveller",2015-04-01,PreCovid,0
,5.0,True,Positive,"Wonderful Stay! The room was very nice! Clean! Breakfast with fresh fruits and continental. Very friendly stuff, good Service. The Hotel is quite new and a good start-location for sightseeing. We loved the infinity pool at the roof top. You can see all over Singapre from up there. Close to Clarkes Quay!",2014-09-01,PreCovid,0
,5.0,True,Positive,"Like it 👍🏻 August is always blazing hot weather. Coming from a cool temperature Bay Area, I hogjly recommend this hotel for folomor couple traveler.  Air con is perfect, room lil tight, breakfast are great, cleanliness up to my standard, small swimming pool but they are in the rooftop. Basically, Unless you like swimming, most likely you wont have to use it. The rooftop also have a fitness center but not big. Great Customer service and they have safe deposit box.  A bit far from downtown, but In SG, It is safe to walk around downtown, close to Chinatown  Would I stay here again? Yes because this hotel is considered fairly new & clean. Ha! ",2014-08-01,PreCovid,0
